,iso3,year,sector_GMatrix,g_primaryagr,g_otherprim,g_energy,g_procfoods,g_bevtobacco,g_textiles,g_clothing,g_leather,g_lumber,g_paperpub,g_chemicals,g_nonmetmin,g_metals,g_fabmetals,g_transpequip,g_machinery,g_othermanuf,g_water,g_construction,g_distribution,g_transport,g_communcation,g_finance,g_insurance,g_obsict,g_oconsumer,g_oservices,sector_HMatrix,h_primaryagr,h_otherprim,h_energy,h_procfoods,h_bevtobacco,h_textiles,h_clothing,h_leather,h_lumber,h_paperpub,h_chemicals,h_nonmetmin,h_metals,h_fabmetals,h_transpequip,h_machinery,h_othermanuf,h_water,h_construction,h_distribution,h_transport,h_communcation,h_finance,h_insurance,h_obsict,h_oconsumer,h_oservices,DomVAshare,GXshare,DXshare,VXsharefwd,VXsharebwd
6905,alb,2007,transport,4.2885,1.395,1.9618,5.6512,0.1206,1.3778,2.6003,2.5362,1.9061,1.4274,0.3604,1.1104,1.7765,2.6805,0.2107,0.7673,0.1287,0.0431,33.296,72.3151,535.814,3.5974,0.3254,0.3155,8.7452,3.025,6.5741,transport,0.2653,0.9957,0.3584,0.34,0.0281,0.7427,2.1663,2.1843,0.5973,0.4132,0.1496,0.4792,1.7769,0.7157,0.0806,0.4898,0.0651,0.0048,0.2121,8.39,353.133,1.51957,0.1753,0.0984,2.2727,1.6451,0.2472,0.390883,0.301633,0.264728,0.195185,0.268267
6906,alb,2007,communcation,3.5326,0.6514,0.5724,4.22,0.1689,1.0188,1.809,1.9126,1.2774,1.3835,0.1415,0.5218,0.5897,1.6296,0.1588,0.6488,0.105,0.0285,13.2712,61.2358,11.8796,126.542,2.1888,1.202,13.3939,3.755,6.1861,communcation,0.2185,0.465,0.1046,0.2539,0.0393,0.5492,1.507,1.6472,0.4003,0.4005,0.0587,0.2252,0.5898,0.4351,0.0607,0.4142,0.0532,0.0032,0.0845,7.1046,7.8293,53.4522,1.1792,0.3749,3.4809,2.042,0.2326,0.667113,0.027424,0.041077,0.042789,0.033287
6907,alb,2007,finance,13.7202,3.2756,2.5046,12.4195,1.0022,2.1184,3.6879,7.9504,2.3412,1.2011,0.4106,0.6647,0.871,1.7693,0.2126,1.0176,0.3425,0.1657,34.8843,72.126,13.3252,4.9163,44.4134,0.5592,43.2908,4.5275,23.2047,finance,0.8488,2.338,0.4575,0.7472,0.2333,1.1418,3.0723,6.8472,0.7336,0.3477,0.1704,0.2869,0.8712,0.4724,0.0813,0.6496,0.1733,0.0185,0.2222,8.3681,8.7821,2.07666,23.9273,0.1744,11.2506,2.4621,0.8726,0.674653,0.012368,0.018735,0.03992,0.015177
6909,alb,2007,obsict,9.2169,2.0887,1.0701,9.332,0.2233,2.2882,2.8732,3.5523,1.9957,1.9779,0.3035,0.7489,1.1497,2.0083,0.2814,0.9249,0.1213,0.0331,30.1977,89.4636,26.2771,1.9024,0.6066,0.5847,719.631,6.0967,5.3927,obsict,0.5702,1.4908,0.1955,0.5615,0.052,1.2334,2.3936,3.0594,0.6254,0.5726,0.126,0.3232,1.1499,0.5363,0.1076,0.5904,0.0614,0.0037,0.1923,10.3796,17.3182,0.803592,0.3268,0.1823,187.021,3.3155,0.2028,0.54978,0.114677,0.141559,0.120025,0.132179
6910,alb,2007,oconsumer,3.5501,1.8769,0.3671,3.9336,0.157,2.4595,2.3435,4.0096,1.5625,1.5844,0.176,0.6404,0.4789,2.7622,0.1806,0.8417,0.0981,0.0172,22.0865,26.2792,11.1998,4.7731,1.726,3.3592,13.2144,66.8643,5.3327,oconsumer,0.2196,1.3397,0.0671,0.2367,0.0366,1.3257,1.9524,3.4532,0.4896,0.4586,0.0731,0.2764,0.479,0.7376,0.069,0.5374,0.0496,0.0019,0.1407,3.0489,7.3813,2.01619,0.9299,1.0476,3.4342,36.3624,0.2005,0.364108,0.033097,0.027058,0.034129,0.03534
6914,are,2007,energy,12.7501,17.1269,42969.2,32.1236,5.149,8.8165,9.5759,1.6433,2.0993,26.9943,1798.16,24.5966,78.4645,4.9071,18.5294,80.2032,41.6418,347.555,166.417,872.418,967.619,31.7891,51.5505,10.8576,190.801,117.607,216.131,energy,1.4379,15.9405,40902.7,15.2035,1.8028,5.0723,3.229,0.338,1.1361,14.3221,380.829,9.1609,63.2226,2.3944,6.9148,57.8155,29.7998,2.5054,1.7235,34.3424,340.313,2.01722,4.193,5.5856,88.769,10.4706,5.5796,0.543315,0.598639,0.578432,0.548006,0.589312
6917,are,2007,textiles,1.0715,0.4599,20.066,1.5249,0.2368,808.583,35.8877,0.0351,0.0591,1.5517,3.5792,0.2402,1.4504,0.1727,0.2274,37.3282,0.3239,0.4172,22.6006,71.756,10.7078,1.8899,0.7542,0.0761,2.0814,3.037,2.7239,textiles,0.1208,0.4281,19.101,0.7217,0.0829,465.196,12.1013,0.0072,0.032,0.8233,0.758,0.0895,1.1686,0.0842,0.0849,26.9085,0.2318,0.003,0.2341,2.8246,3.7659,0.119928,0.0613,0.0391,0.9684,0.2704,0.0703,0.681331,0.006215,0.00753,0.006996,0.006392
6918,are,2007,clothing,1.393,0.0235,0.9891,0.723,0.0961,0.186,820.159,0.0036,0.0038,0.1508,0.5912,0.0417,0.1932,0.0228,0.1762,1.0243,0.2016,0.1612,0.9471,134.138,2.0064,2.911,0.5565,0.1016,0.7648,1.3029,1.2645,clothing,0.1571,0.0218,0.9415,0.3422,0.0337,0.107,276.557,0.0007,0.002,0.08,0.1252,0.0155,0.1557,0.0111,0.0658,0.7384,0.1443,0.0012,0.0098,5.2803,0.7057,0.184718,0.0453,0.0523,0.3558,0.116,0.0326,0.625943,0.004143,0.004612,0.003735,0.004137
6921,are,2007,paperpub,1.9882,0.6281,18.7192,18.6898,3.1112,0.3259,1.4252,0.2238,0.0723,486.257,38.9301,0.9811,3.7992,0.6173,1.5691,12.5132,6.3011,2.4355,31.5807,70.6698,120.16,41.8344,13.8385,1.3655,22.8324,22.5161,18.3548,paperpub,0.2242,0.5846,17.819,8.8455,1.0893,0.1875,0.4806,0.046,0.0391,257.988,8.2449,0.3654,3.0612,0.3012,0.5856,9.0203,4.5092,0.0176,0.3271,2.7819,42.2606,2.65466,1.1256,0.7025,10.6226,2.0046,0.4738,0.441098,0.004656,0.003653,0.00491,0.004255
6923,are,2007,nonmetmin,2.8534,0.1646,94.2741,27.2565,4.5451,3.5464,3.311,0.1843,1.3881,1.3463,28.6548,1641.45,39.806,2.1687,2.8269,55.3984,5.8608,1.2901,2551.04,73.1868,11.9671,7.8132,5.4592,0.1654,6.9732,3.2908,19.9594,nonmetmin,0.3218,0.1532,89.7402,12.9,1.5914,2.0403,1.1165,0.0379,0.7512,0.7143,6.0687,611.351,32.0737,1.0582,1.0549,39.9346,4.1941,0.0093,26.4203,2.881,4.2088,0.495798,0.444,0.0851,3.2442,0.293,0.5153,0.732901,0.007579,0.009879,0.011007,0.00894
6924,are,2007,metals,1.6291,1.1404,127.631,23.1391,3.7779,1.6158,1.4843,0.1083,2.8781,3.426,92.6095,5.2207,5830.68,297.398,112.502,149.497,76.9914,1.7284,1907.93,46.1911,24.3373,35.299,6.0079,0.2659,12.0634,8.7647,24.5221,metals,0.1837,1.0614,121.493,10.9513,1.3227,0.9296,0.5005,0.0223,1.5576,1.8177,19.6136,1.9444,4698.06,145.11,41.9834,107.767,55.0967,0.0125,19.7598,1.8183,8.5595,2.23994,0.4887,0.1368,5.6124,0.7803,0.6331,0.57634,0.067197,0.068876,0.068483,0.064731
6927,are,2007,machinery,1.251,2.2343,2964.92,4.6588,0.7595,1.5561,1.5801,0.1704,0.2524,2.1529,125.784,2.473,12.251,1.4243,1.9858,5765.22,3.7423,25.1772,238.917,76.7096,128.526,3.73,6.6842,0.9382,17.81,13.6445,34.7728,machinery,0.1411,2.0795,2822.32,2.2049,0.2659,0.8953,0.5328,0.0351,0.1366,1.1422,26.6395,0.921,9.8712,0.695,0.7411,4155.93,2.6781,0.1815,2.4744,3.0196,45.2026,0.236689,0.5437,0.4826,8.286,1.2148,0.8977,0.614112,0.062375,0.068123,0.092491,0.064181
6931,are,2007,distribution,143.25,2.1825,97.0666,31.9837,2.7538,0.7642,1.9477,0.21,0.3736,15.3823,58.4362,4.1899,19.6035,2.28,16.8501,103.093,18.8727,15.6182,79.4982,14007.9,186.239,301.822,54.0342,10.3453,69.3198,39.0685,19.6368,distribution,16.1548,2.0313,92.3983,15.1373,0.9642,0.4397,0.6568,0.0432,0.2022,8.1612,12.3761,1.5605,15.7955,1.1125,6.2881,74.3161,13.5057,0.1126,0.8233,551.416,65.5005,19.1525,4.395,5.3221,32.2506,3.4783,0.5069,0.563932,0.008952,0.008978,0.012316,0.009607
6932,are,2007,transport,3.7836,33.1409,183.59,12.7222,2.0695,0.4726,1.3916,0.1368,0.1909,4.3205,26.3928,3.9662,10.2206,0.7845,12.8038,40.8997,15.2317,122.785,122.348,226.875,7267.32,15.2453,19.91,1.09,33.571,113.463,14.6132,transport,0.4267,30.8452,174.76,6.0212,0.7246,0.2719,0.4693,0.0281,0.1033,2.2923,5.5897,1.4772,8.2352,0.3828,4.7781,29.4831,10.9001,0.8851,1.2671,8.9309,2555.93,0.967413,1.6194,0.5607,15.6187,10.1017,0.3773,0.423679,0.048279,0.036377,0.037481,0.044195
6933,are,2007,communcation,0.8539,0.1255,68.6633,2.5667,0.4165,0.541,1.1798,0.0845,0.1254,1.5921,7.9975,0.67,4.4678,0.5224,4.0369,13.0315,4.8085,6.5297,35.3557,67.8273,15.9568,4779.35,10.9912,1.6813,14.9733,18.7221,14.2807,communcation,0.0963,0.1168,65.3611,1.2148,0.1458,0.3113,0.3978,0.0174,0.0679,0.8447,1.6938,0.2495,3.5999,0.2549,1.5065,9.3939,3.4411,0.0471,0.3662,2.67,5.612,303.28,0.894,0.865,6.9663,1.6668,0.3687,0.570149,0.004065,0.004122,0.005368,0.004853
6936,are,2007,obsict,24.5046,2.6157,554.56,85.0766,13.8923,12.2048,54.8628,14.2701,3.4077,25.8121,238.02,9.8952,81.4176,7.194,116.934,368.096,106.557,21.3217,413.732,1982.72,295.667,71.0746,284.601,23.3859,5443.2,317.522,274.936,obsict,2.7635,2.4345,527.89,40.2653,4.864,7.0217,18.4997,2.9352,1.8442,13.6948,50.4097,3.6854,65.6021,3.5102,43.6376,265.347,76.2542,0.1537,4.2849,78.049,103.987,4.51013,23.1489,12.0308,2532.42,28.2691,7.0978,0.768384,0.029216,0.039924,0.051199,0.036958
6937,are,2007,oconsumer,3.2953,1.9081,87.661,6.3697,1.0128,0.6009,2.1398,0.5883,0.2183,5.3962,18.8151,1.0551,6.5579,0.5683,25.6152,48.6752,29.4929,17.9578,300.443,282.631,389.376,40.219,67.0299,4.5187,175.092,1675.77,57.0057,oconsumer,0.3716,1.7759,83.4451,3.0147,0.3546,0.3457,0.7215,0.121,0.1181,2.863,3.9848,0.393,5.284,0.2773,9.5591,35.0882,21.1057,0.1295,3.1116,11.1257,136.944,2.55215,5.4521,2.3246,81.4607,149.195,1.4717,0.507111,0.002595,0.00234,0.007339,0.002816
6939,arg,2007,primaryagr,7214.91,1.0638,2.8433,8864.37,408.286,56.8175,46.9481,109.74,2.9812,10.439,14.9141,0.4478,8.5898,0.7323,18.5622,8.8093,5.8659,0.4068,53.244,495.704,7.4321,1.5717,0.9603,1.34,13.4716,22.2768,192.056,primaryagr,7027.15,1.1477,4.6723,5057.96,86.8493,31.2861,3.4059,48.5205,0.9684,4.121,10.0792,0.3169,5.7993,0.619,13.1943,3.4268,0.2128,0.0108,0.1132,14.7808,2.5555,0.201935,0.0556,0.0504,4.4288,1.9696,2.2478,0.567721,0.168877,0.263178,0.237966,0.186787
6940,arg,2007,otherprim,23.85,1023.0,43.5521,182.589,16.9583,0.8832,2.3443,4.4041,130.883,11.6837,31.1586,10.4359,20.6408,1.0391,11.6123,13.1056,18.9902,1.5359,667.488,42.8319,39.8214,2.9025,1.3324,1.753,28.3279,72.8714,157.489,otherprim,23.2293,1103.64,71.5674,104.184,3.6073,0.4863,0.1701,1.9472,42.5142,4.6123,21.0574,7.3858,13.9354,0.8783,8.2542,5.0982,0.6889,0.0408,1.4193,1.2772,13.6927,0.372905,0.0772,0.0659,9.3127,6.4428,1.8432,0.658959,0.023916,0.043261,0.027951,0.02543
6941,arg,2007,energy,649.936,55.6201,2511.29,1635.07,170.482,24.0021,57.5908,69.3583,75.9474,85.4378,797.353,30.8593,452.409,24.8414,188.726,318.827,146.229,37.6948,1125.48,585.931,2042.14,35.0163,19.9883,21.1651,234.017,138.837,885.934,energy,633.022,60.0047,4126.69,932.961,36.2645,13.2166,4.1779,30.6662,24.6696,33.7278,538.862,21.84,305.44,20.9971,134.149,124.025,5.3046,1.0014,2.3931,17.4712,702.194,4.49882,1.1579,0.7956,76.9327,12.275,10.3687,0.337546,0.098743,0.091492,0.152035,0.108107
6942,arg,2007,procfoods,16.1185,0.4697,1.0916,5785.52,50.7863,1.1481,6.5964,68.5792,1.2532,5.0316,6.8868,0.2062,3.8784,0.313,4.7098,3.9537,1.9677,0.1658,20.3453,231.099,2.866,0.5845,0.4015,0.5572,4.3982,2.5545,95.3822,procfoods,15.699,0.5068,1.7938,3301.18,10.8031,0.6322,0.4785,30.3218,0.4071,1.9863,4.6542,0.146,2.6185,0.2646,3.3478,1.538,0.0714,0.0044,0.0433,6.8909,0.9855,0.075094,0.0233,0.0209,1.4459,0.2259,1.1163,0.173604,0.256785,0.12237,0.065394,0.272301
6944,arg,2007,textiles,2.7856,0.3109,0.8816,20.2657,4.8542,202.727,133.035,13.759,1.2457,6.4324,3.5751,0.0966,1.0624,0.1968,32.1448,1.6171,6.7699,0.1179,33.3465,14.4473,3.4149,0.5179,0.4261,0.5646,14.8622,2.8949,30.7409,textiles,2.7132,0.3355,1.4486,11.5635,1.0326,111.63,9.6511,6.0834,0.4046,2.5393,2.4161,0.0683,0.7173,0.1664,22.8491,0.6291,0.2456,0.0031,0.0709,0.4308,1.1742,0.066533,0.0247,0.0212,4.8859,0.2559,0.3598,0.20606,0.007166,0.004053,0.00351,0.004111
6945,arg,2007,clothing,3.2749,0.2404,2.2883,16.0513,2.6187,1.8442,985.911,7.443,1.5059,1.7162,2.7635,0.0947,2.2699,0.3484,8.1657,3.5458,9.9709,0.1924,14.2442,17.193,4.2736,0.6277,0.5488,0.752,25.1499,2.6939,49.7558,clothing,3.1897,0.2594,3.7603,9.1588,0.5571,1.0155,71.5232,3.2909,0.4891,0.6775,1.8676,0.0671,1.5325,0.2945,5.8043,1.3793,0.3617,0.0051,0.0303,0.5127,1.4695,0.080651,0.0318,0.0283,8.268,0.2382,0.5823,0.380238,0.00268,0.002798,0.002249,0.002348
6946,arg,2007,leather,0.5201,0.0575,0.2315,3.4538,0.5039,0.1258,5.2483,683.778,0.2955,0.2815,0.5317,0.0158,0.4023,0.0536,0.816,0.8221,1.7888,0.0329,1.5873,1.3461,0.4971,0.1658,0.0728,0.1043,0.8751,5.6837,30.3149,leather,0.5065,0.062,0.3805,1.9707,0.1072,0.0693,0.3807,302.327,0.096,0.1111,0.3593,0.0112,0.2716,0.0453,0.58,0.3198,0.0649,0.0009,0.0034,0.0401,0.1709,0.021303,0.0042,0.0039,0.2877,0.5025,0.3548,0.289259,0.013932,0.011062,0.005967,0.01187
6948,arg,2007,paperpub,27.374,4.8615,13.61,306.637,83.3583,4.9766,15.8215,11.8457,6.0948,733.661,50.7213,2.5474,18.6972,1.8281,27.5743,24.918,15.0328,2.3661,94.8769,319.912,35.3787,15.4277,14.7591,17.7002,128.921,48.8228,322.543,paperpub,26.6616,5.2447,22.3647,174.965,17.7317,2.7403,1.1478,5.2375,1.9797,289.623,34.2781,1.8029,12.6232,1.5452,19.6002,9.6932,0.5453,0.0629,0.2017,9.5391,12.1651,1.98212,0.855,0.6654,42.3826,4.3166,3.775,0.357464,0.010423,0.010227,0.013586,0.009953
6949,arg,2007,chemicals,276.01,8.1905,13.7113,648.436,95.4974,12.0852,28.4889,38.4465,27.4062,47.222,2220.68,2.5034,20.4524,2.614,109.017,81.4657,48.2572,17.6073,352.897,158.795,58.3101,7.0394,5.6756,7.9456,112.886,41.6957,437.205,chemicals,268.827,8.8362,22.5312,369.994,20.3139,6.6546,2.0667,16.9988,8.9022,18.6415,1500.77,1.7717,13.8082,2.2095,77.491,31.6906,1.7506,0.4678,0.7504,4.7349,20.05,0.904401,0.3288,0.2987,37.1111,3.6864,5.1169,0.276622,0.073346,0.055694,0.047236,0.055639
6950,arg,2007,nonmetmin,18.5696,5.7782,8.3701,73.3787,71.4745,0.5418,1.5243,2.1697,7.037,2.1123,16.6803,125.553,11.2517,0.678,20.8902,25.0307,8.8446,6.1878,905.534,43.4278,15.4663,2.0018,0.9363,1.3775,34.6943,8.6349,52.5464,nonmetmin,18.0864,6.2337,13.7542,41.8695,15.2039,0.2984,0.1106,0.9593,2.2858,0.8339,11.2727,88.8573,7.5964,0.5731,14.8491,9.7371,0.3208,0.1644,1.9254,1.2949,5.3181,0.257183,0.0542,0.0518,11.4057,0.7634,0.615,0.400151,0.003216,0.003533,0.004917,0.003148
6951,arg,2007,metals,11.0891,1.3578,5.5301,31.0818,6.5719,0.3486,2.4126,2.4273,3.8028,2.5856,8.2324,0.6417,1207.88,15.4389,78.1297,200.418,29.957,1.2105,303.033,13.4773,9.1288,1.2734,0.3819,0.5236,12.9231,4.1024,25.2255,metals,10.8005,1.4648,9.0874,17.7351,1.398,0.1919,0.175,1.0732,1.2352,1.0207,5.5636,0.4542,815.489,13.0496,55.5358,77.9636,1.0867,0.0322,0.6443,0.4019,3.139,0.1636,0.0221,0.0197,4.2485,0.3627,0.2952,0.239205,0.043353,0.028467,0.019743,0.035702
6952,arg,2007,fabmetals,22.6089,2.3691,32.7246,132.596,43.2739,0.9963,16.7208,16.7053,14.7122,13.9716,40.8917,1.7746,47.6007,150.719,179.53,106.415,21.3216,4.5603,329.961,35.4619,36.3857,2.0783,0.9377,1.1884,18.6521,9.9266,59.1101,fabmetals,22.0205,2.5559,53.775,75.6583,9.2051,0.5486,1.213,7.3861,4.7789,5.5155,27.6352,1.2559,32.1372,127.394,127.613,41.3961,0.7735,0.1211,0.7016,1.0574,12.5113,0.267014,0.0543,0.0447,6.1318,0.8776,0.6918,0.364076,0.004876,0.004873,0.010875,0.004447
6953,arg,2007,transpequip,21.3094,2.6707,4.2253,69.9668,6.551,0.6434,2.1816,2.4272,3.3648,2.4237,6.121,0.4892,4.3287,0.342,2851.13,7.3495,2.0692,0.4029,31.8666,34.0835,127.848,5.9788,1.0454,1.1412,9.2777,60.7356,87.6316,transpequip,20.7549,2.8813,6.9432,39.9226,1.3935,0.3543,0.1583,1.0732,1.093,0.9568,4.1367,0.3462,2.9225,0.2891,2026.63,2.859,0.0751,0.0107,0.0678,1.0163,43.9607,0.768147,0.0606,0.0429,3.05,5.3698,1.0256,0.312256,0.092365,0.079171,0.041858,0.06253
6954,arg,2007,machinery,47.2099,3.6283,10.8875,86.7753,9.717,1.436,3.1235,3.6227,6.7691,3.5772,7.2862,0.9518,10.9997,0.853,23.4778,1582.2,8.4568,0.9795,238.22,27.1966,13.4552,5.2361,0.5855,0.9396,15.8184,5.9087,44.1183,machinery,45.9813,3.9143,17.8909,49.5134,2.067,0.7907,0.2266,1.6018,2.1988,1.4121,4.9241,0.6736,7.4263,0.721,16.6884,615.482,0.3068,0.026,0.5065,0.8109,4.6266,0.672724,0.0339,0.0353,5.2003,0.5224,0.5163,0.29185,0.029135,0.023341,0.015151,0.02512
6955,arg,2007,othermanuf,16.14,1.2016,4.1836,38.7849,4.98,0.4409,4.5559,2.4711,1.3792,3.3427,5.3833,0.5537,6.5323,0.5616,39.6601,32.6635,866.545,0.3694,292.336,50.9357,9.0302,1.6912,1.4047,1.9376,66.8128,7.9514,104.731,othermanuf,15.72,1.2964,6.8747,22.1304,1.0593,0.2428,0.3305,1.0926,0.448,1.3196,3.6381,0.3919,4.4102,0.4747,28.191,12.7063,31.4346,0.0098,0.6216,1.5188,3.1051,0.217278,0.0814,0.0728,21.9646,0.703,1.2257,0.299492,0.001571,0.001291,0.003114,0.00116
6956,arg,2007,water,3.7376,0.3561,1.5466,21.1592,5.4231,0.6142,1.5964,1.3765,0.9584,1.4318,6.5033,0.2191,3.2757,0.2952,3.7889,3.6995,2.2267,367.956,14.828,41.1674,7.1991,1.0195,1.5351,1.5815,18.505,14.9113,85.6459,water,3.6403,0.3842,2.5414,12.0733,1.1536,0.3382,0.1158,0.6086,0.3113,0.5652,4.395,0.155,2.2115,0.2495,2.6932,1.4391,0.0808,9.7751,0.0315,1.2275,2.4754,0.130978,0.0889,0.0594,6.0835,1.3183,1.0024,0.603468,0.00025,0.000414,0.001065,0.00028
6957,arg,2007,construction,86.1796,27.2005,30.6962,162.734,17.5713,1.4504,5.1273,5.2029,6.5198,4.9727,19.8419,1.067,14.8862,1.0131,11.4966,12.8746,8.0645,1.5107,10987.9,174.988,42.3807,11.1934,5.7272,7.8706,285.659,38.8129,250.206,construction,83.9368,29.3447,50.4418,92.8552,3.7377,0.7986,0.372,2.3004,2.1178,1.963,13.4094,0.7552,10.0503,0.8563,8.1719,5.0083,0.2925,0.0401,23.3632,5.2178,14.5727,1.4381,0.3318,0.2959,93.9098,3.4316,2.9283,0.450762,0.000798,0.000987,0.008725,0.000823
6958,arg,2007,distribution,245.257,33.1114,67.6583,1694.5,239.778,25.4002,110.306,103.938,94.5777,128.268,239.417,10.4651,303.464,24.1569,346.4,296.269,130.51,7.5837,1538.52,19691.0,176.228,27.6304,17.7943,25.3561,242.901,73.1076,914.216,distribution,238.875,35.7216,111.18,966.87,51.0048,13.9864,8.0022,45.9552,30.7212,50.6355,161.801,7.4064,204.881,20.4185,246.227,115.25,4.7344,0.2015,3.2713,587.142,60.5964,3.54989,1.0308,0.9531,79.8533,6.4636,10.6997,0.673269,0.01316,0.024322,0.059219,0.015652
6959,arg,2007,transport,116.1,10.9214,90.217,1362.69,147.952,11.1213,45.0563,54.8453,99.3028,59.9418,153.566,14.3455,112.571,9.3259,130.323,126.365,52.0063,6.8752,504.786,425.861,4424.88,38.4951,21.7891,18.6363,164.378,132.815,585.901,transport,113.078,11.7824,148.25,777.541,31.472,6.1238,3.2686,24.2494,32.256,23.6629,103.782,10.1527,76.0014,7.8826,92.6355,49.1567,1.8866,0.1826,1.0733,12.6982,1521.51,4.94576,1.2622,0.7005,54.039,11.7426,6.8572,0.443886,0.049981,0.060901,0.060392,0.056609
6960,arg,2007,communcation,34.6742,2.824,26.4105,181.692,31.5857,2.6767,14.0788,12.4607,12.8973,12.5532,40.5531,1.9503,25.7084,2.6948,38.2853,40.3832,17.1898,6.6144,139.167,323.953,140.657,1742.7,42.5583,52.8382,136.983,111.481,564.823,communcation,33.7718,3.0466,43.3992,103.672,6.7188,1.4739,1.0214,5.5094,4.1894,4.9556,27.4063,1.3803,17.3568,2.2778,27.2138,15.7093,0.6236,0.1757,0.2959,9.6596,48.3652,223.899,2.4654,1.9862,45.033,9.8564,6.6105,0.557526,0.005847,0.008948,0.012512,0.005719
6961,arg,2007,finance,147.581,6.6595,79.7126,481.676,71.1021,7.7768,35.5753,34.7949,28.8052,29.4372,93.9827,4.1391,70.3233,6.521,93.4565,87.2324,40.4966,15.6061,452.309,1038.59,185.482,51.3718,1312.02,275.451,370.884,126.835,1314.17,finance,143.74,7.1845,130.988,274.841,15.1246,4.2822,2.5808,15.3843,9.3566,11.6207,63.5148,2.9293,47.4781,5.5118,66.4304,33.9338,1.469,0.4146,0.9617,30.9684,63.7784,6.60013,76.005,10.3543,121.928,11.2138,15.3807,0.698305,0.001549,0.00297,0.022665,0.001873
6962,arg,2007,insurance,6.2692,0.7983,2.9909,33.5124,4.8915,0.5416,2.4857,1.903,2.8665,2.2776,7.073,0.4128,3.8506,0.39,6.277,6.0045,2.6299,0.4533,25.773,18.5919,50.9912,2.1359,1.8928,773.916,16.7627,7.7608,60.6278,insurance,6.1061,0.8612,4.9149,19.122,1.0405,0.2982,0.1803,0.8414,0.9311,0.8991,4.78,0.2922,2.5997,0.3296,4.4618,2.3358,0.0954,0.012,0.0548,0.5544,17.5335,0.274416,0.1097,29.0918,5.5107,0.6862,0.7096,0.474745,0.000926,0.001207,0.00202,0.00111
6963,arg,2007,obsict,450.808,11.6103,142.53,1258.8,221.269,13.1538,75.507,58.8699,41.6368,59.4508,198.74,8.3776,161.321,12.5055,156.141,161.869,66.1744,20.7636,746.02,1661.01,423.648,100.289,112.241,155.482,6269.88,299.391,1762.72,obsict,439.077,12.5255,234.213,718.264,47.0677,7.243,5.4777,26.0289,13.5247,23.469,134.311,5.9291,108.914,10.5702,110.987,62.9678,2.4005,0.5516,1.5862,49.5276,145.673,12.885,6.5021,5.8446,2061.21,26.47,20.6304,0.604329,0.049529,0.082164,0.082896,0.056954
6964,arg,2007,oconsumer,112.318,5.6635,177.543,488.063,106.193,4.5475,20.0032,25.078,15.1421,26.566,109.651,4.8891,78.7458,4.2755,47.2784,62.7421,24.6585,20.8604,195.37,400.077,315.587,132.353,29.4535,44.8482,328.671,7932.22,889.193,oconsumer,109.395,6.11,291.749,278.486,22.5892,2.504,1.4511,11.0881,4.9185,10.4873,74.1038,3.4602,53.1645,3.6138,33.6062,24.407,0.8945,0.5542,0.4154,11.9294,108.516,17.0044,1.7062,1.6859,108.05,701.309,10.4069,0.709384,0.014737,0.028697,0.036558,0.016115
6965,arg,2007,oservices,363.111,9.5952,130.671,1069.29,178.569,9.9641,52.5825,50.0909,30.4056,48.2634,175.95,6.3291,142.474,9.8994,116.731,126.151,47.6696,22.8413,576.21,1146.0,350.541,115.368,79.6444,113.493,399.882,265.172,59575.2,oservices,353.661,10.3516,214.725,610.13,37.9847,5.4866,3.8146,22.1473,9.8765,19.0526,118.909,4.4793,96.1898,8.3674,82.9741,49.0733,1.7293,0.6068,1.2252,34.1711,120.534,14.8222,4.6138,4.2663,131.461,23.4446,697.251,0.797712,0.012844,0.028126,0.051766,0.015508
6966,arm,2007,primaryagr,356.123,13.0597,2.6218,288.694,38.4758,1.4462,1.9755,0.8373,2.4193,2.2636,0.2261,0.3816,14.5917,2.4122,2.2651,10.3141,30.6507,2.3242,35.326,30.9248,5.297,2.1839,2.3687,3.3634,3.7454,0.5479,36.9332,primaryagr,11.4993,8.7826,0.2522,9.0998,5.4581,0.5117,1.039,0.2746,0.3443,0.4208,0.1557,0.3199,13.9422,0.2867,1.0935,8.1146,27.2672,0.1443,0.3303,1.9763,3.5121,0.584499,0.2705,1.1258,2.8412,0.3041,1.2206,0.591633,0.009768,0.015905,0.103958,0.0138
6968,arm,2007,energy,9.7694,18.127,193.879,28.6868,9.1182,0.6497,1.3965,0.1674,0.4856,1.4491,14.6716,12.7389,17.6683,1.9411,0.974,5.786,3.5198,15.7221,19.7482,38.1531,11.7492,5.768,5.5201,4.093,9.3903,2.6313,33.547,energy,0.3155,12.1903,18.6459,0.9042,1.2935,0.2299,0.7345,0.0549,0.0691,0.2694,10.1015,10.6794,16.8819,0.2307,0.4702,4.5521,3.1313,0.9762,0.1846,2.4382,7.7901,1.54372,0.6303,1.37,7.1233,1.4607,1.1087,0.632776,0.017023,0.029646,0.108282,0.019758
