,iso3,year,sector_GMatrix,g_primaryagr,g_otherprim,g_energy,g_procfoods,g_bevtobacco,g_textiles,g_clothing,g_leather,g_lumber,g_paperpub,g_chemicals,g_nonmetmin,g_metals,g_fabmetals,g_transpequip,g_machinery,g_othermanuf,g_water,g_construction,g_distribution,g_transport,g_communcation,g_finance,g_insurance,g_obsict,g_oconsumer,g_oservices,sector_HMatrix,h_primaryagr,h_otherprim,h_energy,h_procfoods,h_bevtobacco,h_textiles,h_clothing,h_leather,h_lumber,h_paperpub,h_chemicals,h_nonmetmin,h_metals,h_fabmetals,h_transpequip,h_machinery,h_othermanuf,h_water,h_construction,h_distribution,h_transport,h_communcation,h_finance,h_insurance,h_obsict,h_oconsumer,h_oservices,DomVAshare,GXshare,DXshare,VXsharefwd,VXsharebwd
6475,swe,2004,finance,18.4614,16.3808,-11.475,122.236,35.9025,14.2166,3.7335,1.9405,82.5087,166.192,190.092,12.5128,106.955,60.3403,471.167,836.625,41.6818,0.0381,228.436,388.466,367.506,57.5962,3679.15,150.111,991.313,128.392,629.824,finance,5.0737,14.7979,25.1738,28.871,9.1887,13.2219,6.2624,2.3924,83.3449,146.686,185.356,10.977,110.201,50.1649,332.416,701.299,12.7965,0.0034,6.7902,91.5079,192.042,17.7121,634.373,50.6769,176.607,8.5496,2.5552,0.588845,0.00666,0.012068,0.027666,0.008668
6502,tgo,2004,finance,1.2333,0.6245,0.0005,1.0753,0.1096,0.018,0.0198,0.0259,0.0223,0.0089,0.4206,0.2233,0.2101,0.028,0.0001,0.1055,0.1188,0.0011,0.687,0.5178,0.6517,0.4156,6.1257,0.7491,0.05,0.0328,1.016,finance,0.3471,0.3879,0.0,0.199,0.0148,0.0102,0.0012,0.0027,0.0221,0.0061,0.2481,0.2306,0.2409,0.0299,0.0001,0.0344,0.0307,0.0,0.0016,0.0322,0.1979,0.1059,0.5018,0.1091,0.0448,0.001,0.0913,0.369411,0.001472,0.001262,0.006576,0.001421
6529,tha,2004,finance,143.341,30.1976,95.7962,431.763,61.5679,116.45,176.979,55.0543,94.6813,30.2961,338.434,51.9445,53.1147,44.1399,208.625,423.162,113.279,27.6167,286.606,916.453,405.022,63.811,337.484,27.8021,158.817,63.5352,155.958,finance,47.7704,11.9865,63.4568,283.241,6.4899,105.882,82.0737,30.6116,65.6041,21.9195,304.959,44.5312,52.62,27.3658,97.7633,407.717,75.1619,2.3124,5.2225,99.9956,263.244,14.7977,52.7712,7.1639,136.021,15.3138,4.0705,0.681452,0.000567,0.001339,0.03474,0.00096
6556,tun,2004,finance,10.3248,4.2123,1.6385,15.2307,3.9187,14.7127,23.4658,7.4733,3.8802,1.779,54.9745,1.4462,2.4925,0.9925,10.9765,20.3887,2.2537,1.0498,30.9168,25.4036,17.5724,0.9674,758.083,0.9755,22.0942,0.9642,13.9455,finance,0.8225,1.5509,1.246,5.6185,0.2725,12.2404,21.9793,5.3634,1.173,1.0351,37.2393,1.6449,1.4502,1.0492,5.2886,17.6847,1.1896,0.1192,1.2022,3.4511,12.963,0.2873,108.126,0.5636,6.1705,0.2615,0.8442,0.890102,0.009026,0.025666,0.03199,0.014632
6583,tur,2004,finance,1119.53,42.9724,-62.559,791.063,94.6945,861.386,442.968,27.2292,27.8427,91.9548,334.602,101.011,156.24,127.178,701.091,587.781,116.237,7.0395,1385.91,2569.79,986.837,9.5014,10696.6,42.7683,170.772,147.964,990.133,finance,129.057,11.7946,12.7386,73.9428,3.785,642.844,358.176,11.1416,27.4971,15.6579,108.627,72.0304,156.011,69.3067,404.101,248.276,17.8014,0.1477,20.4943,83.4314,279.064,1.3648,471.829,16.2383,11.6167,62.2124,19.2279,0.652768,0.007888,0.011704,0.052289,0.00967
6610,twn,2004,finance,405.393,41.5983,80.6107,683.526,122.906,601.29,138.347,63.1253,97.8878,109.358,928.632,76.8306,489.368,370.882,393.533,5103.59,147.935,21.6118,960.202,1892.8,295.851,46.4281,3355.69,115.813,330.39,1293.42,1333.62,finance,37.793,7.5044,41.5137,108.14,4.0389,598.923,66.5855,53.2619,98.0813,60.4608,870.552,71.5347,493.011,333.149,204.512,4522.78,111.648,0.5688,14.8322,85.6321,154.359,6.021,829.385,13.4247,246.015,125.422,24.4851,0.698154,0.00456,0.01128,0.072068,0.007607
6637,tza,2004,finance,0.0294,0.0072,0.0027,0.0225,0.0055,0.0017,0.0015,0.0004,0.0004,0.0002,0.0013,0.0011,0.0045,0.0004,0.001,0.0017,0.0007,0.0011,0.033,0.0236,0.0062,0.0009,2.9054,0.1206,0.0035,0.0017,0.0443,finance,0.0063,0.0034,0.0,0.0042,0.0003,0.0015,0.0006,0.0002,0.0002,0.0001,0.0006,0.0005,0.0041,0.0001,0.0002,0.0004,0.0005,0.0002,0.0003,0.0029,0.005,0.0007,1.9264,0.1163,0.0025,0.0007,0.0019,0.463458,0.001659,0.001371,0.001011,0.001235
6664,uga,2004,finance,3.8505,0.7234,16.8705,14.4525,5.0959,0.3851,0.5181,0.0959,0.1513,1.0144,5.4609,0.0795,1.4422,0.0235,1.9174,0.7926,0.1093,0.2569,4.8219,19.6243,3.733,15.2651,7.8564,1.4954,0.6443,6.034,15.5159,finance,1.1894,0.0438,16.7708,3.2611,0.0944,0.3949,0.1057,0.0234,0.0572,0.1656,1.1764,0.0306,1.583,0.0395,0.1912,0.224,0.1324,0.0111,0.0179,1.261,1.3276,2.7017,4.0828,1.1128,0.1231,0.696,0.5372,0.365115,0.003678,0.002459,0.025442,0.00368
6691,ukr,2004,finance,39.7331,29.1288,482.129,70.9593,18.2043,4.4588,8.8829,4.0526,12.7694,8.933,77.1988,8.9834,257.302,10.6261,86.5685,114.207,8.8023,2.646,98.8297,271.956,150.472,10.565,14.0877,4.1847,49.57,6.6318,255.633,finance,16.8315,28.2766,118.758,43.1284,7.419,3.6583,7.9179,3.4097,12.563,8.1775,74.2581,8.2694,260.253,10.7234,71.1804,92.7848,4.8119,0.4709,1.2299,40.7628,136.484,3.1478,26.4041,4.476,20.301,2.4373,14.7355,0.570786,0.000967,0.003221,0.044722,0.001442
6718,ury,2004,finance,20.3503,4.8575,9.3104,75.3094,13.2316,9.9816,11.2313,13.5304,2.8708,3.7263,9.0741,0.9197,1.0783,0.8391,2.116,3.4686,4.417,1.6731,31.3624,121.922,27.3186,8.2957,4.2205,2.2253,8.2537,16.6503,174.185,finance,15.5892,3.7863,4.1922,46.4746,4.1463,8.1105,3.2807,12.1438,2.87,1.7738,7.7389,0.8185,1.0658,0.1685,1.3865,1.54,0.3518,0.0654,0.0296,4.3442,15.9742,1.2391,30.4227,0.3269,4.1181,1.8395,4.5712,0.791229,0.008484,0.018222,0.062474,0.012155
6745,usa,2004,finance,2322.65,352.968,5153.78,10018.5,2650.08,1552.99,1994.03,211.242,2386.58,2344.85,11042.7,271.495,744.73,1052.64,16177.0,27258.2,1993.81,2126.29,57794.7,59663.3,8415.75,11170.7,418955.0,21771.6,8323.3,29907.9,120474.0,finance,991.242,224.053,1102.61,864.569,156.058,465.858,116.183,63.9295,229.803,573.735,5819.01,185.911,816.815,523.32,4750.27,10615.5,521.649,20.4854,186.011,545.82,2375.65,359.463,17536.3,1058.27,2445.57,844.632,1200.7,0.660587,0.021269,0.034467,0.059501,0.024244
6772,ven,2004,finance,29.1947,16.013,952.149,144.351,26.3379,4.9981,16.3419,16.0024,2.7007,16.2104,67.3578,9.5788,66.7503,10.6376,50.3736,24.5956,16.8667,5.6414,186.084,179.258,55.5844,41.5158,58.7234,4.1315,35.958,18.4407,277.664,finance,1.9691,10.3603,930.679,5.652,2.2026,0.6973,0.2197,0.7832,0.7397,1.14,30.5737,7.4883,67.2314,3.8607,7.2024,4.8191,0.497,0.0432,0.0522,1.5531,10.4692,1.9435,5.3752,0.1451,3.114,0.4688,2.1828,0.621862,0.000207,0.00023,0.029363,0.000209
6799,vnm,2004,finance,2.5576,10.4205,10.3889,16.5215,3.1943,4.2635,13.9055,25.2957,8.0556,0.5555,2.8866,0.8596,0.6485,0.3483,1.6079,4.6082,1.0621,0.0047,13.0715,17.9125,1.8963,9.3444,227.036,0.5163,4.9946,5.3545,37.9467,finance,1.1521,3.1126,8.8867,8.2434,0.1314,3.6209,13.0807,25.2204,7.9628,0.154,1.6399,0.6858,0.453,0.2866,0.4743,4.1648,0.8922,0.0004,0.2207,1.6459,1.068,3.3598,135.634,0.4452,4.5142,1.6555,2.1806,0.678522,0.005898,0.013105,0.014169,0.009816
6826,zaf,2004,finance,63.9916,42.8296,43.5116,210.138,101.584,22.8013,54.2432,17.3736,16.9606,22.8695,102.137,7.8565,121.123,22.3325,92.513,139.365,51.4431,31.3646,107.589,51.7376,57.8933,17.8522,1075.08,128.686,365.118,95.6736,261.192,finance,26.6841,37.9017,38.3738,27.3015,15.2807,8.3116,6.13,3.0628,16.8316,14.67,53.0355,5.6411,121.474,12.9611,40.1127,63.6534,10.2993,1.1613,0.2977,9.4375,24.7554,1.906,207.899,7.5752,18.3218,11.5701,4.3963,0.583401,0.005502,0.01001,0.016074,0.006727
6853,zmb,2004,finance,10.8115,5.4345,6.5015,38.0664,2.3217,3.9314,8.5164,2.2031,0.1461,0.6448,1.6877,0.7816,48.4347,0.175,0.3061,1.1633,0.1605,0.0289,14.5808,3.8016,0.918,0.1415,1.2387,0.9559,0.4955,0.0403,52.6309,finance,4.5913,1.3443,0.915,2.4944,0.0792,1.6741,0.7076,0.6117,0.1237,0.5256,1.4737,0.7814,48.5923,0.1754,0.1052,0.8533,0.1455,0.002,0.0037,0.281,0.7503,0.0608,0.4854,0.9041,0.065,0.0076,3.5268,0.650773,0.000284,0.001066,0.045676,0.000353
6880,zwe,2004,finance,12.9971,0.2822,0.254,3.0539,0.6077,0.3631,0.6119,0.2347,0.4664,0.4781,0.0401,0.0279,0.3763,0.0298,0.099,0.0943,0.0896,0.0072,0.1083,0.3903,0.0988,0.0378,63.8684,0.0764,0.2459,0.1494,0.6033,finance,10.603,0.2831,0.0087,0.8925,0.1778,0.1125,0.0816,0.0979,0.2204,0.1734,0.0427,0.0254,0.3992,0.0262,0.0126,0.0344,0.0324,0.0002,0.0053,0.023,0.054,0.0054,9.4419,0.0158,0.0598,0.0112,0.0092,0.696284,0.005757,0.011984,0.015145,0.008156
6907,alb,2007,finance,13.7202,3.2756,2.5046,12.4195,1.0022,2.1184,3.6879,7.9504,2.3412,1.2011,0.4106,0.6647,0.871,1.7693,0.2126,1.0176,0.3425,0.1657,34.8843,72.126,13.3252,4.9163,44.4134,0.5592,43.2908,4.5275,23.2047,finance,0.8488,2.338,0.4575,0.7472,0.2333,1.1418,3.0723,6.8472,0.7336,0.3477,0.1704,0.2869,0.8712,0.4724,0.0813,0.6496,0.1733,0.0185,0.2222,8.3681,8.7821,2.07666,23.9273,0.1744,11.2506,2.4621,0.8726,0.674653,0.012368,0.018735,0.03992,0.015177
6934,are,2007,finance,0.6296,0.1757,15.3085,1.536,0.2475,0.1628,0.4076,0.0738,0.1049,0.6286,5.7103,0.4929,3.1422,0.4121,3.1965,10.1698,3.6,1.3107,38.0159,45.7865,14.5905,414.836,12030.9,12.1176,24.1853,9.634,14.4834,finance,0.071,0.1636,14.5723,0.727,0.0867,0.0937,0.1374,0.0152,0.0568,0.3335,1.2094,0.1836,2.5318,0.2011,1.1929,7.331,2.5762,0.0094,0.3937,1.8024,5.1315,26.3239,978.572,6.2339,11.2521,0.8577,0.3739,0.922745,0.009898,0.016242,0.01386,0.013377
6961,arg,2007,finance,147.581,6.6595,79.7126,481.676,71.1021,7.7768,35.5753,34.7949,28.8052,29.4372,93.9827,4.1391,70.3233,6.521,93.4565,87.2324,40.4966,15.6061,452.309,1038.59,185.482,51.3718,1312.02,275.451,370.884,126.835,1314.17,finance,143.74,7.1845,130.988,274.841,15.1246,4.2822,2.5808,15.3843,9.3566,11.6207,63.5148,2.9293,47.4781,5.5118,66.4304,33.9338,1.469,0.4146,0.9617,30.9684,63.7784,6.60013,76.005,10.3543,121.928,11.2138,15.3807,0.698305,0.001549,0.00297,0.022665,0.001873
6988,arm,2007,finance,0.1815,0.1191,0.0241,3.6767,1.7449,0.0596,0.2177,0.0267,0.0104,0.0113,0.002,0.0844,0.0774,0.0133,0.08,0.4163,0.0992,0.0158,2.3736,1.7147,0.2701,0.1772,46.5878,0.7156,0.0453,0.007,3.5158,finance,0.0059,0.0801,0.0023,0.1159,0.2475,0.0211,0.1145,0.0088,0.0015,0.0021,0.0013,0.0708,0.074,0.0016,0.0386,0.3276,0.0882,0.001,0.0222,0.1096,0.1791,0.047416,5.3196,0.2395,0.0344,0.0039,0.1162,0.595724,0.005471,0.00897,0.007475,0.00695
7015,aus,2007,finance,249.69,525.683,617.923,666.413,216.633,40.1689,72.3179,13.9351,11.6346,133.299,216.559,7.3827,650.006,45.1315,309.194,381.732,109.103,164.433,5428.21,3674.17,746.941,316.295,13677.1,2356.61,1262.41,1166.81,7474.24,finance,139.637,676.36,604.73,253.468,83.5266,15.596,4.7338,7.9873,23.0731,29.7765,139.52,6.8069,689.439,16.4791,91.0658,156.184,19.9316,5.5414,5.423,152.692,259.044,30.5676,1114.76,228.791,226.526,116.869,116.044,0.628306,0.008121,0.013809,0.037006,0.009405
7042,aut,2007,finance,6.4399,4.948,-4.7089,82.0683,48.3851,24.6921,13.6464,8.3198,56.3189,58.3403,130.314,25.6867,75.4527,57.4415,96.5167,308.871,41.7814,-0.2257,222.101,809.44,276.426,44.4814,895.852,464.509,571.507,84.6041,581.029,finance,3.0955,2.508,6.6675,41.0227,23.2586,21.6644,11.549,7.2758,55.9575,45.7489,136.62,24.4165,76.6477,49.5838,100.922,292.727,21.0073,0.0032,6.1626,105.586,177.493,13.2543,699.354,144.684,158.488,16.201,12.0322,0.349408,0.005647,0.005104,0.018816,0.007514
7069,aze,2007,finance,1.9711,0.0487,78.9343,1.7234,0.7391,0.1561,0.0294,0.0353,0.0108,0.0445,1.3279,0.0194,0.703,0.0426,0.2965,0.2574,0.0527,0.0757,19.7374,7.5478,25.4493,1.2036,8.9638,0.4222,2.2978,1.3137,11.2833,finance,0.2534,0.0099,73.3132,0.206,0.0499,0.1441,0.0267,0.0341,0.01,0.0282,1.214,0.008,0.7032,0.0367,0.1709,0.1343,0.0483,0.0016,0.1751,0.1774,14.6064,0.138976,2.9716,0.29,1.2997,0.0649,0.2948,0.524504,0.000241,0.000198,0.004737,0.000157
7096,bel,2007,finance,10.453,73.0036,5.798,168.522,50.9261,22.7533,16.0665,9.9232,13.7257,25.3831,194.297,14.9519,60.916,16.9409,87.5696,184.155,23.223,0.7644,288.376,541.921,197.677,32.8535,3617.78,1488.56,925.813,79.8298,396.786,finance,9.5044,75.8143,11.7766,121.441,18.3422,21.4442,18.1486,13.5752,13.6211,19.7083,200.589,13.9529,62.1714,16.823,88.4041,173.238,25.4001,0.0987,4.5743,81.6005,157.345,14.0587,1558.8,298.69,265.056,11.2315,10.1096,0.35686,0.007084,0.010012,0.021358,0.012902
7123,ben,2007,finance,0.5497,0.0524,0.0061,1.6443,0.069,0.4323,0.0763,0.0,0.1994,0.1958,0.2251,0.0015,0.3393,0.0002,0.0001,0.0002,0.0003,0.0349,11.3044,20.1177,2.0899,4.1631,-4.2421,0.0181,5.1085,0.228,16.2864,finance,0.1189,0.0141,0.0003,0.1102,0.0094,0.4165,0.0057,0.0,0.038,0.0209,0.06,0.0015,0.3281,0.0002,0.0001,0.0002,0.0003,0.0023,0.0229,1.3195,0.9678,0.326554,2.084,0.0178,2.9948,0.0471,0.2751,0.870237,0.002661,0.005673,0.015701,0.003826
7150,bfa,2007,finance,2.2458,0.7367,11.6102,5.869,1.6297,0.2193,0.3994,0.0905,0.0863,0.1296,1.1978,2.0561,0.2189,0.457,1.4838,4.1907,0.1259,2.2306,8.1515,1.5861,1.5096,2.8673,29.3774,0.4497,0.5979,2.6814,9.0414,finance,0.7277,0.0182,10.3808,0.1785,0.017,0.056,0.015,0.05,0.0053,0.0122,0.1537,0.0646,0.1618,0.0461,0.091,0.2038,0.0097,0.0351,0.0067,0.0464,0.3848,0.10438,6.2488,0.0247,0.0915,0.1536,0.0668,0.722604,0.005911,0.005862,0.015507,0.006303
7177,bgd,2007,finance,20.3184,29.4107,13.2742,82.2827,1.6259,82.3417,47.0445,7.7485,3.0416,0.9467,3.2637,1.3529,-7.0746,6.8993,6.7726,8.1345,1.9571,0.0006,45.699,12.7663,19.0967,0.0551,130.217,0.2061,4.4717,19.2396,75.4054,finance,1.037,0.501,0.3821,3.7376,0.0274,46.6017,43.6112,6.1459,0.0278,0.0773,1.8574,0.2998,1.8139,0.0572,0.5627,1.7949,0.3194,0.0,0.1024,0.1478,0.479,0.074784,14.2656,0.0936,0.9449,0.0696,8.0995,0.641959,0.001579,0.003571,0.013511,0.002121
7204,bgr,2007,finance,20.6083,8.0301,45.1675,71.3568,7.6175,17.4928,32.3546,4.5465,7.3195,4.9606,18.5995,4.5943,40.295,3.5795,12.5693,39.4986,4.0616,1.8077,80.3031,87.7249,88.5113,24.6652,188.599,4.4401,41.2896,16.758,115.732,finance,6.9665,6.4623,25.2164,13.433,2.0793,16.1759,28.3236,3.5016,7.3451,2.6592,17.085,4.355,40.0234,3.4335,6.8947,31.6841,2.133,0.2598,3.0011,10.849,57.4214,5.69023,44.2007,4.3051,10.2874,5.0362,2.7996,0.683563,0.002514,0.005285,0.028096,0.004037
7231,bhr,2007,finance,0.01,0.0204,0.8972,0.0487,0.0106,0.0251,0.033,0.0031,0.0139,0.0374,0.2107,0.0141,0.8599,0.0563,0.1455,0.3833,0.0904,0.0827,3.5799,1.8613,0.4955,43.1285,1504.66,10.2444,2.6407,0.8676,1.928,finance,0.0011,0.0203,0.7532,0.0146,0.0041,0.0173,0.026,0.0004,0.0091,0.0232,0.1387,0.0033,0.8334,0.0498,0.0689,0.2182,0.0232,0.0012,0.1835,0.1454,0.3271,24.3166,316.707,9.5953,1.0629,0.3352,0.2348,0.921718,0.027,0.048272,0.037644,0.035139
7258,blr,2007,finance,58.9196,18.5497,206.976,149.609,6.2092,17.3924,15.1386,4.4404,19.0204,6.9203,45.2596,6.2817,15.0032,8.9617,61.6042,127.021,4.2563,2.1479,242.651,36.3629,117.077,61.4319,93.6447,0.4127,10.8444,14.1045,135.479,finance,2.7881,5.7543,138.805,45.4381,0.5552,13.602,7.1914,2.7137,15.0141,4.731,46.0167,6.5239,15.8135,9.4086,27.0924,84.9135,1.8394,0.0503,1.9417,1.3788,88.4994,7.71484,12.5231,0.0629,4.9823,0.5781,1.6281,0.78078,0.000587,0.001968,0.047427,0.00118
7285,bol,2007,finance,5.6458,1.9795,3.1417,15.8573,2.9199,0.6973,1.4917,1.3325,1.3451,0.2014,1.085,0.1142,1.1762,0.0406,0.2004,0.4247,0.786,0.4435,5.7526,6.4925,5.164,1.8412,166.812,3.5953,1.4104,0.0013,19.6487,finance,1.1681,2.0254,4.7964,4.0539,0.1797,0.4686,0.3242,0.5918,0.6487,0.0196,0.399,0.0571,1.1846,0.0335,0.0454,0.1006,0.4581,0.0089,0.006,0.152,1.0481,0.42412,9.5432,0.9793,0.4552,0.0001,0.3018,0.676886,0.003689,0.006303,0.009641,0.00397
7312,bra,2007,finance,735.227,803.065,462.73,2435.39,367.6,142.39,295.945,304.741,121.506,396.989,1288.84,73.1742,530.17,313.343,2065.22,3025.85,336.005,135.232,1696.22,2471.55,1051.44,756.402,27840.4,1220.99,684.747,373.095,15874.9,finance,293.827,746.446,208.466,584.907,48.3707,35.2317,5.7673,122.185,116.559,141.902,418.93,67.4268,566.909,57.2582,750.097,684.995,11.1885,0.8122,1.41,25.0753,157.236,13.5344,795.213,39.0282,180.012,6.2997,83.5403,0.721807,0.005475,0.010233,0.039237,0.0062
7339,bwa,2007,finance,0.0592,0.1738,0.001,0.2089,0.0567,0.0114,0.0109,0.0006,0.0024,0.0065,0.0147,0.0034,0.0114,0.0103,0.0086,0.0126,0.4792,0.0039,0.2801,0.0402,0.0172,0.0034,366.822,0.0057,0.0236,0.0866,87.5425,finance,0.0054,0.1726,0.0,0.0355,0.0022,0.0108,0.0095,0.0005,0.0004,0.0045,0.0087,0.0002,0.0114,0.0024,0.0074,0.0107,0.1499,0.0004,0.0015,0.0029,0.0114,0.0013,36.6207,0.0026,0.0102,0.0217,2.6467,0.83709,0.007528,0.007881,0.007658,0.007889
7366,can,2007,finance,424.452,205.004,1005.37,1032.99,196.431,59.5188,65.3068,9.9764,341.716,462.652,740.835,47.9916,591.678,157.154,1186.35,804.16,154.369,5.576,3456.48,6531.26,611.965,369.979,27366.2,3682.3,1906.69,705.215,6029.39,finance,380.869,178.796,904.019,318.35,23.9469,34.9312,15.9901,2.655,331.329,378.995,633.956,39.0732,597.242,123.759,948.38,616.058,33.3,0.1,7.4028,138.57,273.361,42.0371,1960.72,1037.92,486.042,92.2786,58.3416,0.571978,0.007039,0.01077,0.032133,0.009022
7393,che,2007,finance,33.7334,27.2685,66.9688,461.139,82.0994,28.687,10.8098,6.3288,50.807,73.3596,1307.8,33.2816,548.957,152.597,90.6319,1758.12,109.242,17.8727,615.227,1411.05,377.316,168.001,15048.2,584.986,712.431,344.352,5542.08,finance,5.4606,24.4692,34.6731,121.243,28.8902,24.6694,9.8673,6.0624,42.6184,50.5632,1301.73,27.1865,548.876,150.923,69.681,1374.63,96.404,0.6897,2.1714,189.774,189.003,24.7757,9417.1,249.667,312.355,35.3628,207.325,0.624395,0.053936,0.087782,0.100296,0.076825
7420,chl,2007,finance,29.0483,98.4035,5.872,131.008,30.045,5.8776,8.9945,7.3565,35.3906,44.2039,42.8062,1.5831,205.782,6.8,3.4474,11.1211,1.0276,16.9319,116.795,287.927,116.244,32.3373,4346.63,111.792,20.7326,23.1423,145.75,finance,21.4166,96.303,1.9046,57.0886,12.1244,1.4568,0.4024,1.4678,28.2258,37.072,23.2349,0.8349,206.47,2.2701,3.1196,5.6315,0.4205,0.2087,0.0783,10.1957,63.6864,2.07062,95.336,22.7971,9.8317,1.269,1.4203,0.467727,0.00164,0.00196,0.012749,0.002088
7447,chn,2007,finance,1242.88,520.69,2519.18,3428.01,758.303,2307.76,3333.49,1546.25,1747.7,365.042,3914.77,990.259,1531.88,1587.66,4274.93,21717.5,1972.16,226.309,22433.1,7199.66,4795.44,506.563,30525.7,941.399,3199.19,1885.3,16185.3,finance,76.1063,77.4041,950.081,430.925,25.0871,2361.45,2520.85,1116.61,1192.65,341.871,2774.96,913.256,1612.67,1201.72,1024.36,14349.5,1508.66,5.8533,153.909,834.305,2234.16,30.8708,1284.92,87.4994,603.786,127.725,170.368,0.794779,0.001217,0.003959,0.041608,0.001612
7474,civ,2007,finance,125.849,9.3402,28.149,73.751,9.835,4.1344,8.3633,3.2097,11.2813,4.5422,23.4084,2.6656,2.1925,1.1952,3.5914,7.3871,13.4619,0.0542,24.213,-2.8729,19.2976,6.9742,100.574,1.7216,33.124,8.0594,29.7356,finance,39.8839,1.7872,23.435,37.9862,0.8806,0.7997,0.0938,0.67,11.1711,0.4663,13.368,2.0262,1.9988,0.4568,2.9671,6.7294,0.5881,0.0013,0.6255,0.1684,5.0766,2.02448,31.0123,0.6288,5.9764,0.1823,2.5318,0.715133,0.005531,0.010604,0.032448,0.006465
7501,cmr,2007,finance,1.2832,1.0626,4.0747,1.7163,0.7417,0.0929,0.1879,0.0542,1.1191,0.1239,0.7522,0.0709,0.4012,0.022,0.2877,0.6226,0.3478,0.1813,2.4764,1.5496,13.8834,0.1359,7.5904,0.1613,5.5435,0.5814,2.3136,finance,0.2001,0.4427,3.5756,0.0789,0.0548,0.0054,0.0035,0.0044,1.2157,0.0087,0.2633,0.0468,0.3779,0.0172,0.0143,0.0248,0.0124,0.0027,0.006,0.0377,7.254,0.031092,2.4855,0.0789,1.0855,0.0467,0.1543,0.191461,0.00125,0.000552,0.00405,0.001166
7528,col,2007,finance,65.1186,2.9956,120.702,164.632,30.3151,15.3621,63.2713,15.9117,2.4235,22.967,76.0201,6.8139,33.0733,8.1115,30.7437,22.7218,31.2351,25.9552,337.212,354.656,98.4291,133.774,2827.65,85.3442,383.17,57.1916,655.594,finance,24.4029,0.7416,100.793,20.9044,0.93,10.5695,16.2051,4.9643,2.0017,10.7132,34.2752,6.7503,33.5424,3.8033,9.7123,10.2626,4.0273,0.2095,0.1265,4.0851,18.829,6.45535,74.3699,1.6226,10.3402,1.741,4.403,0.65807,0.003221,0.004356,0.015123,0.003525
7555,cri,2007,finance,15.108,1.3808,2.5234,35.3994,3.9509,7.7286,17.2727,1.8136,2.4576,6.4559,16.2969,1.6832,2.9026,4.6026,4.5642,109.035,15.8665,0.7188,30.2673,32.6244,9.6551,3.4511,91.6499,7.068,78.4539,113.168,39.6969,finance,12.5464,1.1238,0.2548,10.2687,1.1953,4.4795,9.2004,1.0382,1.7124,2.6826,9.8268,1.148,2.9054,1.077,0.5275,101.169,2.4714,0.0866,0.0457,5.7045,7.2897,0.811902,18.952,1.0457,53.9926,30.7314,2.4235,0.478122,0.002294,0.002825,0.029558,0.002714
7582,cyp,2007,finance,0.4695,0.9533,0.1417,17.8448,0.8666,2.0986,6.3531,1.5697,0.0689,1.7778,3.7535,0.8115,1.2966,0.3051,0.5087,4.4889,1.9481,0.9469,55.6904,23.6767,6.0362,1.1359,356.728,99.7591,24.3999,2.9408,37.209,finance,0.2167,0.4643,0.001,1.3912,0.3354,0.4703,1.283,0.2971,0.1184,0.5205,2.7962,0.2601,1.6428,0.2153,0.2097,2.2566,0.3928,0.1636,2.8802,7.3035,5.4892,0.554592,331.885,57.8808,13.4005,1.2392,5.2315,0.386457,0.052097,0.043715,0.076779,0.06711
7609,cze,2007,finance,23.3366,8.0708,55.1376,186.809,90.3817,52.991,31.5463,11.324,47.0289,65.4634,153.814,50.2886,85.2369,87.1571,353.183,625.616,41.3096,6.3962,411.308,298.998,459.354,46.7652,1673.96,49.7239,368.005,115.343,329.694,finance,14.1955,5.2692,46.9872,40.7202,18.9017,44.3382,18.2408,7.0922,46.8799,52.1553,148.401,49.2624,88.5918,86.4677,307.985,555.529,27.2625,0.3901,5.2601,21.7781,207.375,12.3671,206.841,4.5385,93.3199,18.5297,2.4993,0.501862,0.002995,0.005349,0.031718,0.004616
7636,deu,2007,finance,331.31,44.8661,-17.8248,2582.89,1057.12,323.419,283.499,65.2214,407.732,932.472,2807.64,334.561,872.469,851.951,4616.63,5779.54,795.809,69.7884,4850.72,1997.07,1760.65,702.151,30222.3,7695.44,11205.9,1186.36,11316.1,finance,181.903,36.0085,220.355,728.267,179.585,263.98,130.933,39.4882,340.909,470.253,2529.51,250.092,879.38,591.146,3392.85,4414.76,206.859,1.3698,229.702,120.007,1066.75,90.1912,5754.71,1122.36,1801.23,72.4547,167.291,0.502848,0.00645,0.00908,0.026073,0.00838
7663,dnk,2007,finance,109.327,19.5244,19.9249,278.766,36.8018,12.5995,11.4885,3.1291,20.9568,21.5408,99.8101,7.6275,11.5996,20.9058,25.5826,143.346,14.4759,5.8447,390.979,540.133,151.983,55.8267,6303.88,447.627,1134.3,58.0058,512.179,finance,83.5464,16.0236,57.5095,231.997,12.3624,13.341,13.7607,3.8143,20.565,11.9946,102.681,6.3491,11.8994,17.0703,17.99,137.139,7.6031,0.5524,25.9626,102.484,133.841,33.2198,2643.77,265.661,329.314,14.4878,20.7695,0.573024,0.02824,0.040417,0.045922,0.035977
