,iso3,year,sector_GMatrix,g_primaryagr,g_otherprim,g_energy,g_procfoods,g_bevtobacco,g_textiles,g_clothing,g_leather,g_lumber,g_paperpub,g_chemicals,g_nonmetmin,g_metals,g_fabmetals,g_transpequip,g_machinery,g_othermanuf,g_water,g_construction,g_distribution,g_transport,g_communcation,g_finance,g_insurance,g_obsict,g_oconsumer,g_oservices,sector_HMatrix,h_primaryagr,h_otherprim,h_energy,h_procfoods,h_bevtobacco,h_textiles,h_clothing,h_leather,h_lumber,h_paperpub,h_chemicals,h_nonmetmin,h_metals,h_fabmetals,h_transpequip,h_machinery,h_othermanuf,h_water,h_construction,h_distribution,h_transport,h_communcation,h_finance,h_insurance,h_obsict,h_oconsumer,h_oservices,DomVAshare,GXshare,DXshare,VXsharefwd,VXsharebwd
5068,idn,2004,distribution,308.499,145.941,304.265,2337.57,393.001,400.977,239.557,188.488,542.684,180.168,637.414,51.1264,123.902,50.1481,260.778,1450.68,207.782,20.2609,3230.78,13435.2,760.287,50.456,60.0738,15.4197,141.528,247.437,1988.46,distribution,45.7299,62.3424,194.304,589.313,21.5626,239.901,232.759,123.102,491.981,142.631,419.555,39.6937,124.98,35.546,64.3897,1215.83,111.992,0.6908,32.8975,370.634,175.869,14.6703,5.1676,0.9448,14.3535,21.6731,22.0901,0.558403,0.006651,0.00981,0.071246,0.007747
5069,idn,2004,transport,53.4231,40.1504,163.281,640.952,52.0958,113.865,49.462,45.6785,57.7829,137.904,471.702,16.9564,28.6317,24.0806,250.415,539.969,51.1166,2.9958,536.526,224.688,3221.24,19.7611,15.6574,8.8423,29.1452,45.7765,530.216,transport,7.9191,17.1513,104.272,161.587,2.8583,68.1243,48.0584,29.8327,52.3842,109.173,310.481,13.1647,28.8806,17.0689,61.8308,452.555,27.5512,0.1021,5.4632,6.1984,745.134,5.7456,1.3469,0.5418,2.9559,4.0096,5.8902,0.313369,0.024721,0.020463,0.033891,0.024522
5071,idn,2004,finance,37.5102,34.9148,119.985,284.899,73.1587,113.551,32.7166,55.1938,114.521,85.1557,415.988,21.4939,28.4819,18.4299,104.355,786.68,73.0685,5.003,890.343,545.821,245.918,76.9408,2715.62,54.1465,252.391,60.7364,552.995,finance,5.5603,14.9148,76.6224,71.8244,4.014,67.9365,31.7882,36.0471,103.822,67.4139,273.81,16.6875,28.7295,13.0635,25.7666,659.326,39.383,0.1706,9.066,15.0575,56.8855,22.3708,233.599,3.3175,25.5971,5.3199,6.1433,0.705089,0.003312,0.006168,0.028327,0.003904
5073,idn,2004,obsict,9.1009,20.905,174.293,58.2756,12.2897,12.466,5.3361,7.6083,13.9528,31.5952,71.5382,4.3217,15.9439,2.8898,19.1146,74.0008,10.6464,2.4585,241.569,150.559,102.609,28.1668,36.7712,16.5705,1035.11,37.2078,136.768,obsict,1.3491,8.9301,111.304,14.6916,0.6743,7.4583,5.1847,4.969,12.6492,25.0125,47.0876,3.3553,16.0825,2.0483,4.7196,62.021,5.7383,0.0838,2.4598,4.1534,23.7355,8.1896,3.1631,1.0153,104.979,3.2591,1.5194,0.401648,0.002878,0.003054,0.007189,0.003201
5074,idn,2004,oconsumer,106.928,82.765,100.967,155.291,22.0818,15.2858,6.2695,17.9142,27.7587,27.0841,239.484,6.261,33.757,5.6444,23.7691,82.9756,15.843,1.2116,377.183,106.436,187.645,53.42,20.1733,9.9321,234.421,3440.8,480.614,oconsumer,15.8502,35.3552,64.4774,39.1497,1.2116,9.1454,6.0916,11.6998,25.1652,21.4413,157.632,4.8609,34.0505,4.0009,5.8689,69.5429,8.5392,0.0413,3.8407,2.9362,43.4058,15.5321,1.7353,0.6085,23.7746,301.382,5.3392,0.503927,0.005461,0.00727,0.013506,0.006396
5076,ind,2004,primaryagr,65530.1,60.0695,103.863,22618.7,963.428,3298.38,529.565,666.828,4.5322,51.3149,853.108,24.2096,103.207,69.687,199.852,397.561,286.158,5.0755,1878.12,3266.96,1257.45,13.1062,16.4497,17.977,103.692,6.4491,449.396,primaryagr,2872.26,20.3792,40.8319,1859.3,15.7687,1233.73,349.461,431.192,3.7876,8.4794,461.829,15.6255,68.7977,22.2753,33.1633,61.4241,163.193,0.0143,8.3862,50.8051,219.395,2.5318,0.5929,5.4072,55.0614,0.3177,4.025,0.662452,0.031155,0.053144,0.085935,0.036917
5078,ind,2004,energy,3705.6,649.488,6386.32,4260.78,430.18,1218.58,362.217,127.199,28.8323,323.867,2806.13,149.503,948.521,410.724,830.779,2090.33,1079.12,48.344,3461.44,1494.98,4915.93,152.102,145.083,99.8552,365.836,29.9875,834.241,energy,162.421,220.345,2510.68,350.244,7.0409,455.799,239.027,82.2507,24.0952,53.5165,1519.1,96.4937,632.282,131.287,137.859,322.961,615.411,0.1358,15.4561,23.2488,857.712,29.3824,5.2289,30.0351,194.261,1.4771,7.4718,0.300019,0.05135,0.03967,0.093631,0.039387
5086,ind,2004,chemicals,992.697,61.5211,81.8672,1168.23,187.7,675.969,249.601,70.736,6.2257,83.0022,5523.22,34.0978,72.9484,73.1125,354.347,663.273,385.445,3.6879,954.674,219.615,945.272,13.0553,10.5268,10.0033,61.0448,13.9655,1046.36,chemicals,43.5109,20.8716,32.1848,96.0306,3.0721,252.839,164.712,45.7402,5.2029,13.7155,2989.99,22.0077,48.6272,23.3702,58.8,102.477,219.816,0.0104,4.2628,3.4153,164.927,2.522,0.3794,3.0089,32.4152,0.6879,9.3715,0.202201,0.09452,0.049213,0.04683,0.08046
5091,ind,2004,machinery,140.007,28.1595,125.788,229.103,26.9756,149.226,74.7668,14.0853,2.0452,14.0979,105.609,7.4519,43.6876,65.6187,423.624,9416.92,258.786,3.0468,795.612,123.985,429.958,111.974,20.2997,11.315,117.957,9.336,80.8472,machinery,6.1366,9.5534,49.4518,18.8327,0.4415,55.8164,49.3387,9.108,1.7092,2.3296,57.1714,4.8096,29.1221,20.9748,70.2958,1454.94,147.583,0.0086,3.5526,1.9281,75.0174,21.6307,0.7316,3.4034,62.6362,0.4599,0.7241,0.192694,0.053095,0.026345,0.023155,0.044675
5094,ind,2004,construction,274.653,58.1858,121.772,508.087,35.7785,223.449,116.99,15.9676,1.7271,27.9623,123.135,50.2672,43.9367,46.2539,119.154,437.165,122.533,52.6777,43718.6,230.925,691.468,35.0904,47.9629,9.9141,301.088,12.3862,909.959,construction,12.0383,19.7401,47.8728,41.7657,0.5856,83.5788,77.2017,10.3252,1.4434,4.6206,66.6589,32.4438,29.2881,14.785,19.7723,67.5431,69.8793,0.148,195.213,3.5912,120.645,6.7786,1.7286,2.982,159.88,0.6101,8.1499,0.390471,0.004049,0.004071,0.011796,0.004242
5095,ind,2004,distribution,3953.28,258.112,786.109,7463.07,742.731,2798.37,1283.14,442.148,33.4228,237.48,1603.81,188.665,1116.03,636.975,1618.05,3043.02,1234.22,25.9293,10870.8,48473.9,5324.94,114.027,150.797,181.332,880.911,30.3848,1703.8,distribution,173.276,87.5671,309.047,613.478,12.1565,1046.7,846.746,285.907,27.9315,39.2418,868.223,121.77,743.94,203.608,268.497,470.154,703.865,0.0728,48.5407,753.826,929.075,22.0272,5.4348,54.5422,467.77,1.4966,15.2599,0.714184,0.008483,0.0156,0.097869,0.010179
5096,ind,2004,transport,1434.82,233.911,481.145,2552.17,299.755,1663.59,512.282,176.456,17.5515,174.41,821.172,118.263,502.298,311.771,766.342,1588.18,1265.45,16.9832,5194.02,1844.95,29355.1,65.4523,109.755,106.175,366.638,19.2299,929.907,transport,62.8896,79.3566,189.155,209.793,4.9062,622.249,338.056,114.102,14.6678,28.8199,444.54,76.3304,334.83,99.6568,127.166,245.377,721.677,0.0477,23.1925,28.6912,5121.77,12.6438,3.9556,31.936,194.687,0.9472,8.3286,0.433209,0.091404,0.101961,0.09808,0.095635
5097,ind,2004,communcation,205.454,56.7514,134.92,435.882,53.9087,263.586,143.248,28.2791,3.867,28.1153,173.012,22.3735,118.346,85.7523,351.813,1320.92,594.281,9.6065,934.633,473.729,1433.28,4381.07,199.557,139.469,371.747,51.9328,332.327,communcation,9.0053,19.2534,53.0417,35.8303,0.8823,98.5918,94.5295,18.2861,3.2316,4.6458,93.6601,14.4405,78.8893,27.4105,58.3796,204.086,338.913,0.027,4.1733,7.367,250.074,846.316,7.1921,41.9505,197.4,2.558,2.9764,0.749739,0.009146,0.017657,0.026968,0.010527
5098,ind,2004,finance,1166.29,205.734,698.436,2174.69,316.312,1072.72,469.674,142.504,19.4715,134.706,857.721,71.7665,387.06,297.782,1552.68,1968.61,2063.54,52.5286,5675.48,2630.92,1838.16,60.0111,8888.3,88.5474,1024.98,39.2163,954.235,finance,51.1199,69.7973,274.579,178.763,5.1772,401.241,309.939,92.1476,16.2724,22.2591,464.326,46.3201,258.013,95.1854,257.651,304.155,1176.82,0.1475,25.3423,40.9139,320.714,11.5927,320.339,26.6339,544.271,1.9316,8.5465,0.775238,0.003117,0.006222,0.057135,0.0038
5099,ind,2004,insurance,142.547,33.3343,83.0826,404.948,57.1228,378.608,156.107,34.237,2.6156,23.3512,158.144,15.4967,56.0036,60.4567,455.161,627.899,220.163,3.3488,1111.76,472.33,801.644,13.5906,100.751,2423.99,88.7008,3.0994,129.004,insurance,6.248,11.309,32.6627,33.2875,0.9349,141.614,103.015,22.1387,2.1859,3.8586,85.6109,10.002,37.3319,19.3248,75.529,97.012,125.557,0.0094,4.9643,7.3453,139.868,2.6254,3.6311,729.104,47.1007,0.1527,1.1554,0.68991,0.00875,0.015544,0.018711,0.010305
5100,ind,2004,obsict,180.216,78.9648,61.21,482.049,84.586,657.713,278.032,39.4527,3.1309,31.6738,171.552,18.7388,65.5901,84.7568,794.305,1236.31,355.632,25.8444,638.673,422.824,1588.23,28.7536,47.7651,16.6263,24928.1,206.638,169.999,obsict,7.8991,26.7896,24.0638,39.6253,1.3844,246.011,183.474,25.5114,2.6165,5.2338,92.8695,12.0946,43.7222,27.0923,131.806,191.014,202.814,0.0726,2.8518,6.5754,277.108,5.5545,1.7215,5.001,13237.0,10.1781,1.5226,0.649649,0.153138,0.256174,0.158945,0.169166
5105,irl,2004,energy,10.8086,18.1456,248.346,108.418,16.5735,5.2533,1.0596,0.7709,8.0666,11.0753,171.895,13.2113,23.1349,5.154,6.3398,108.433,3.5485,0.1096,70.6672,90.8235,181.861,3.9303,11.3414,23.4381,83.156,16.9336,123.409,energy,6.5149,12.3074,35.3267,75.0585,11.4621,4.9738,0.946,0.7018,6.8728,5.4018,174.421,11.0116,25.2609,4.9012,5.4955,105.324,4.6198,0.0038,0.1573,33.022,119.714,1.3252,7.8911,22.4349,66.83,3.2529,4.0712,0.315488,0.000634,0.000479,0.007267,0.000478
5127,irl,2004,obsict,24.7822,29.9113,11.6807,452.047,88.0505,20.9406,7.8808,2.9915,13.4626,139.046,5813.99,10.9677,8.9849,19.2395,28.0969,1648.09,29.1915,0.0755,1148.3,383.022,180.937,32.5083,107.489,382.639,16221.5,88.786,1098.62,obsict,14.9375,20.2876,1.6616,312.955,60.8951,19.8265,7.0353,2.7234,11.4702,67.8177,5899.44,9.1415,9.8106,18.2958,24.3553,1600.83,38.0047,0.0026,2.5558,139.261,119.105,10.9611,74.7885,366.262,13036.8,17.0557,36.2427,0.591815,0.125234,0.177421,0.212603,0.154125
5132,irn,2004,energy,1362.93,177.709,40726.5,1431.94,52.5164,296.977,45.5368,96.7999,4.2707,61.7864,1127.73,102.907,349.233,237.008,379.251,621.944,325.069,46.4313,2441.81,2022.65,2334.71,68.4311,37.456,5.7873,198.383,230.506,1317.42,energy,169.993,75.2684,31315.6,41.9375,3.7126,150.579,8.9226,30.4365,2.8062,20.024,733.845,45.6028,349.447,9.9079,10.4066,66.3379,16.6673,0.3614,0.6128,12.7383,459.66,0.9039,2.0781,4.3094,4.9962,2.9628,3.9852,0.654014,0.795611,0.888263,0.841164,0.836113
5149,irn,2004,distribution,362.916,21.0647,379.794,904.164,57.1648,86.4801,30.2489,20.8241,0.7164,2.5404,40.8057,35.2685,94.739,131.467,523.683,345.697,39.817,12.1258,1812.0,14257.2,328.273,12.2592,12.7099,3.207,102.612,55.2664,666.873,distribution,45.265,8.9219,292.033,26.4805,4.0412,43.8487,5.9271,6.5477,0.4707,0.8233,26.5534,15.6291,94.797,5.4959,14.3699,36.8728,2.0415,0.0944,0.4548,89.7894,64.6308,0.1619,0.7052,2.388,2.5842,0.7104,2.0173,0.737197,0.002751,0.003462,0.019902,0.002827
5150,irn,2004,transport,109.629,8.4595,72.3871,205.817,14.0912,13.1329,3.8496,1.8452,0.1588,0.5062,7.1853,16.5435,32.6645,28.1376,58.7811,53.5042,7.3306,1.6955,749.209,309.476,2219.0,3.8888,2.8579,0.5382,31.8169,12.3478,147.911,transport,13.6735,3.583,55.6603,6.0278,0.9962,6.6589,0.7543,0.5802,0.1043,0.1641,4.6757,7.3312,32.6845,1.1763,1.613,5.7069,0.3759,0.0132,0.188,1.949,436.88,0.0514,0.1586,0.4008,0.8013,0.1587,0.4474,0.339192,0.028589,0.016554,0.014615,0.025347
5151,irn,2004,communcation,7.4122,1.6805,51.6744,11.0028,0.6276,1.9471,0.8177,0.4505,0.0232,0.1507,2.0536,1.0331,1.7004,3.0919,5.2195,6.9799,1.0794,0.733,25.9117,35.3167,6.6159,748.364,6.6599,1.1301,13.3165,10.161,85.6613,communcation,0.9245,0.7118,39.7338,0.3222,0.0444,0.9873,0.1602,0.1416,0.0153,0.0488,1.3364,0.4578,1.7015,0.1293,0.1432,0.7445,0.0553,0.0057,0.0065,0.2224,1.3025,9.8849,0.3695,0.8415,0.3354,0.1306,0.2591,0.738306,0.000269,0.000339,0.00153,0.000283
5152,irn,2004,finance,110.008,6.2728,312.845,133.272,6.2667,14.3105,10.4348,4.2038,0.0641,0.7089,11.7786,4.0979,12.3306,14.4815,48.2613,29.6408,5.4393,2.2728,554.373,93.6133,33.7018,4.7784,568.555,1.1949,26.419,6.9493,159.685,finance,13.7209,2.6568,240.554,3.9032,0.443,7.256,2.0446,1.3218,0.0421,0.2297,7.6646,1.816,12.3381,0.6054,1.3243,3.1616,0.2789,0.0177,0.1391,0.5896,6.6353,0.0631,31.5438,0.8897,0.6654,0.0893,0.483,0.786509,0.000891,0.001196,0.008538,0.000921
5154,irn,2004,obsict,448.852,23.7409,1526.49,327.661,8.1025,23.224,9.7287,6.3973,0.2488,2.6938,48.7267,11.3188,26.1783,24.0891,72.4589,71.5341,18.8303,8.5916,422.924,435.708,120.697,10.3425,21.148,10.171,3390.39,115.761,628.16,obsict,55.9833,10.0554,1173.76,9.5963,0.5728,11.7754,1.9063,2.0115,0.1635,0.873,31.7078,5.0159,26.1943,1.007,1.9883,7.63,0.9655,0.0669,0.1061,2.744,23.763,0.1366,1.1733,7.5736,85.3857,1.4879,1.9002,0.773097,0.00245,0.003233,0.03675,0.002495
5156,irn,2004,oservices,13.0386,1.207,70.4741,10.5774,0.3243,1.4286,0.2246,0.2523,0.0117,0.1308,2.3389,0.4897,1.4749,1.7515,5.6604,4.1241,0.6782,1.2163,14.4201,16.2275,6.2097,0.4213,2.1464,0.4345,3.6644,13.9124,27213.2,oservices,1.6262,0.5112,54.1893,0.3098,0.0229,0.7244,0.044,0.0793,0.0077,0.0424,1.522,0.217,1.4758,0.0732,0.1553,0.4399,0.0348,0.0095,0.0036,0.1022,1.2226,0.0056,0.1191,0.3235,0.0923,0.1788,82.3203,0.79026,0.002414,0.003257,0.003657,0.002375
5159,isr,2004,energy,40.7362,33.2005,347.258,57.6276,9.7938,18.7148,3.6535,0.3712,1.9374,8.351,175.219,7.353,20.2359,8.1411,11.7344,46.6209,38.0288,33.001,62.1324,116.941,267.901,19.7211,5.3082,4.5135,38.1104,77.2013,321.853,energy,17.9005,31.8514,251.419,7.7603,0.4262,15.9061,2.1496,0.208,1.7527,3.1044,165.519,5.6768,20.1237,4.9151,8.8458,38.3765,36.2549,1.2753,1.7831,15.1211,194.433,1.8888,0.3101,0.3738,28.139,5.8014,3.1856,0.238993,0.0168,0.010686,0.026313,0.009899
5181,isr,2004,obsict,169.199,209.311,41.0783,375.729,104.056,114.424,61.0218,10.6173,10.9674,68.4673,704.512,14.9579,35.1879,92.1295,56.1904,1062.27,722.614,37.6515,672.326,1471.09,848.512,233.777,99.3571,73.4984,6372.29,513.516,2367.52,obsict,74.35,200.806,29.7412,50.5967,4.5284,97.2516,35.9031,5.9488,9.9218,25.4516,665.508,11.5481,34.9928,55.6221,42.3583,874.42,688.906,1.455,19.2951,190.22,615.818,22.39,5.8046,6.0869,4705.02,38.5886,23.4332,0.643896,0.120362,0.206265,0.259814,0.173829
5208,ita,2004,obsict,582.549,265.818,-839.385,7425.31,1936.87,3291.99,4959.5,3165.44,1248.19,2759.01,6746.1,1670.6,1535.03,1996.28,8024.68,22198.8,3453.82,588.051,28329.7,53783.7,10166.6,4006.17,2573.53,1723.1,147193.0,6982.07,33768.9,obsict,158.085,93.0691,265.517,1577.47,619.074,2082.16,1609.55,1699.98,1089.36,1092.47,4985.07,1295.97,1693.87,1720.92,4572.77,12532.6,1063.9,14.3209,275.746,2783.97,4170.4,454.725,186.316,361.594,17663.1,683.913,252.486,0.659494,0.055449,0.115513,0.218136,0.06873
5235,jpn,2004,obsict,1777.44,378.564,-945.05,10696.2,4200.64,646.26,469.918,174.897,44.4406,444.502,8673.74,626.367,1907.97,1046.53,21761.5,50124.8,2150.01,790.915,51009.7,68707.2,24602.0,12918.0,2856.74,12720.6,102891.0,15965.0,95172.5,obsict,18.92,51.248,331.356,146.598,59.7228,540.175,39.6578,21.2714,50.4526,334.011,6783.54,626.887,2251.42,837.069,13154.1,28562.7,657.256,2.635,634.191,1219.62,7389.2,153.737,405.022,231.874,7350.75,202.525,306.688,0.456821,0.018937,0.030104,0.130538,0.021092
5240,kaz,2004,energy,191.88,37.9437,7178.01,176.391,7.0202,7.4481,5.3579,7.6275,8.8773,9.3324,120.195,8.1745,438.401,8.8826,10.4051,80.2121,29.1699,3.8885,189.249,167.955,59.234,31.7509,-0.5461,0.4015,-0.0975,72.4707,580.818,energy,31.0099,37.2316,6767.92,11.7912,0.3874,1.1394,0.3382,2.3119,0.3086,0.7106,70.3868,0.7564,413.074,1.2445,2.0225,15.5299,2.6107,0.1563,0.5463,5.9528,39.1404,3.2466,0.0642,0.0356,2.8597,5.0902,32.7894,0.379807,0.627021,0.659688,0.413337,0.641892
5250,kaz,2004,metals,29.8128,7.8475,100.945,31.2661,2.0882,1.5482,0.2815,0.4406,1.1959,5.6492,5.8452,1.497,1429.26,9.0305,3.1834,23.3562,1.7599,0.4731,133.068,23.2509,19.2013,6.1789,-0.1499,0.2817,-0.0375,5.367,23.8546,metals,4.8181,7.7002,95.1778,2.09,0.1152,0.2368,0.0178,0.1335,0.0416,0.4302,3.423,0.1385,1346.69,1.2653,0.6188,4.522,0.1575,0.019,0.3841,0.8241,12.6877,0.6318,0.0176,0.025,1.1001,0.377,1.3467,0.262772,0.173857,0.126551,0.082404,0.164916
5256,kaz,2004,construction,103.351,4.2192,507.829,29.4434,1.5972,0.8483,0.4326,0.6297,0.7329,0.7326,9.133,0.7751,34.0626,0.7141,0.7972,6.2111,2.2086,0.2875,1722.59,104.064,14.8436,8.412,-0.5249,3.6451,-0.0351,7.9911,48.0012,construction,16.7027,4.1401,478.817,1.9682,0.0881,0.1298,0.0273,0.1909,0.0255,0.0558,5.3484,0.0717,32.0948,0.1001,0.155,1.2025,0.1977,0.0116,4.9724,3.6883,9.8083,0.8602,0.0618,0.3235,1.0297,0.5613,2.7098,0.256072,0.000794,0.000563,0.031372,0.00082
5258,kaz,2004,transport,312.557,112.464,1712.17,850.226,41.5352,5.6645,2.5464,4.342,12.3527,4.8599,47.4555,21.8519,285.916,9.4112,6.3695,53.8871,9.3179,1.4248,2001.87,235.23,1232.87,33.1591,-2.1982,4.2374,-0.2983,83.8788,309.059,transport,50.5128,110.353,1614.35,56.8351,2.2921,0.8665,0.1608,1.3161,0.4293,0.3701,27.7903,2.0219,269.399,1.3186,1.2381,10.4331,0.834,0.0573,5.7785,8.3373,814.654,3.3906,0.2586,0.3761,8.7487,5.8915,17.4476,0.520372,0.052093,0.075091,0.167333,0.057049
5259,kaz,2004,communcation,65.6297,20.2351,349.293,112.12,12.0683,1.1045,0.5413,0.7654,1.5218,1.2849,9.0444,2.0928,56.1728,1.7919,1.2795,13.4917,2.1466,0.351,425.921,78.3375,36.3952,508.336,-2.0826,0.9028,-0.334,17.0246,128.107,communcation,10.6065,19.8553,329.337,7.4949,0.666,0.169,0.0342,0.232,0.0529,0.0978,5.2965,0.1936,52.9277,0.2511,0.2487,2.6121,0.1921,0.0141,1.2295,2.7765,24.0491,51.9792,0.245,0.0801,9.7977,1.1958,7.2321,0.492393,0.003592,0.004899,0.029348,0.003928
5260,kaz,2004,finance,155.566,26.6516,628.57,118.038,5.0194,1.135,0.747,0.9782,1.4698,1.4342,12.538,1.9202,114.743,1.5819,1.5651,11.2938,2.9858,0.4822,129.386,45.0386,60.1749,28.4409,-130.059,0.2781,-0.0743,23.2002,266.176,finance,25.1413,26.1514,592.659,7.8905,0.277,0.1736,0.0472,0.2965,0.0511,0.1092,7.3423,0.1777,108.114,0.2216,0.3042,2.1866,0.2672,0.0194,0.3735,1.5963,39.7621,2.9082,15.3016,0.0247,2.1792,1.6295,15.0266,0.706424,0.000791,0.001548,0.047181,0.000953
5262,kaz,2004,obsict,252.236,60.0685,1447.45,214.735,110.029,2.3193,1.7156,2.1205,2.9175,8.799,31.4111,3.9457,224.966,3.1346,5.3424,39.2748,12.4246,1.5962,196.456,91.4398,82.4233,37.2738,-9.7453,0.4235,-4.5562,61.0674,555.675,obsict,40.7641,58.9412,1364.75,14.3544,6.072,0.3548,0.1083,0.6427,0.1014,0.67,18.3946,0.3651,211.97,0.4392,1.0384,7.604,1.112,0.0641,0.5671,3.2409,54.4634,3.8114,1.1465,0.0376,133.648,4.2893,31.37,0.533121,0.008387,0.012386,0.108781,0.009041
5263,kaz,2004,oconsumer,8.3554,1.8811,63.937,14.8419,1.218,0.1229,0.2271,0.1111,0.1812,0.1607,1.3279,0.2628,7.1308,0.1766,0.2698,3.1376,0.3326,0.1099,34.4137,11.5273,9.3467,15.1983,-0.1332,0.0732,-0.0348,763.689,55.6275,oconsumer,1.3503,1.8458,60.2842,0.9921,0.0672,0.0188,0.0143,0.0337,0.0063,0.0122,0.7776,0.0243,6.7188,0.0247,0.0524,0.6075,0.0298,0.0044,0.0993,0.4086,6.1761,1.5541,0.0157,0.0065,1.0195,53.64,3.1404,0.51945,0.003913,0.00563,0.007709,0.00428
5267,ken,2004,energy,13.2733,2.4193,55.9256,6.6522,2.0437,1.1096,2.2821,0.3037,0.9863,1.5808,9.1318,0.8304,7.5272,0.6195,0.6514,3.7218,1.3989,1.9802,2.5981,0.0424,19.9547,0.1275,0.1878,0.1718,0.4974,0.458,22.8202,energy,2.9881,0.605,15.0687,1.0822,0.0727,0.3878,1.0435,0.1098,0.0976,0.5874,4.6153,0.5481,7.4895,0.4873,0.492,0.952,0.3473,0.0622,0.0054,0.0047,11.9025,0.0403,0.0113,0.0277,0.0289,0.0019,2.365,0.14589,0.020952,0.006727,0.016543,0.008417
5289,ken,2004,obsict,67.1018,4.1651,11.083,47.5702,28.5481,15.2958,62.3907,3.959,5.5048,7.0665,14.23,1.387,3.4091,1.3151,1.3377,6.8614,2.4785,5.6728,9.4335,2.0062,15.3845,2.9968,11.5125,6.9917,213.112,3.0086,125.642,obsict,15.106,1.0415,2.9862,7.7391,1.0153,5.3458,28.5277,1.4309,0.5449,2.6259,7.1919,0.9154,3.392,1.0345,1.0104,1.7551,0.6154,0.1782,0.0195,0.2204,9.1765,0.9477,0.6954,1.1251,12.3694,0.0127,13.0209,0.590709,0.004495,0.005843,0.038618,0.005472
5294,kgz,2004,energy,142.211,3.8298,295.423,33.9917,6.7462,11.5787,4.3211,1.5873,0.8923,2.8384,12.6561,13.0684,50.9763,1.3188,5.1432,18.8257,3.8243,9.866,15.0693,50.3266,24.0601,2.7667,0.4743,0.1552,4.0213,6.1252,98.6327,energy,31.8559,2.5085,166.96,11.4673,1.4363,6.9819,4.351,1.5374,1.1414,1.9323,15.016,13.1792,54.0383,1.1519,4.0963,16.2704,1.3492,0.305,0.8605,7.1272,19.9345,1.0098,0.1054,0.0645,2.7073,2.5987,6.1316,0.630845,0.209388,0.387201,0.497429,0.237729
5316,kgz,2004,obsict,0.5285,0.005,0.3705,0.3584,0.0867,0.0724,0.0208,0.0143,0.0011,0.0036,0.0159,0.0373,1.2038,0.0101,0.0435,0.2085,0.0048,0.1,0.2005,3.5932,0.7847,0.305,0.0203,0.0071,12.1003,0.1422,1.134,obsict,0.1184,0.0033,0.2094,0.1209,0.0185,0.0437,0.021,0.0138,0.0014,0.0024,0.0188,0.0376,1.2761,0.0088,0.0347,0.1802,0.0017,0.0031,0.0115,0.5089,0.6501,0.1113,0.0045,0.0029,8.1463,0.0603,0.0705,0.503418,0.013297,0.019622,0.015448,0.015206
5343,khm,2004,obsict,2.4152,0.6275,0.0251,5.0532,0.6511,7.0206,10.341,2.371,0.6794,0.081,0.6707,0.1402,0.0492,0.0832,1.3871,0.7928,0.9803,0.0403,2.8906,7.4464,6.5354,0.3397,0.2011,0.3224,31.7722,2.0247,5.0049,obsict,0.2532,0.0391,0.0,0.4928,0.0787,6.9696,10.1775,1.7923,0.5133,0.0219,0.6266,0.0201,0.0463,0.0177,0.2058,0.1273,0.3833,0.0054,0.0264,1.3912,4.3638,0.2741,0.1076,0.1045,6.1897,0.6242,0.3857,0.408035,0.003544,0.004344,0.016306,0.004824
5348,kor,2004,energy,143.736,62.4646,346.824,364.73,59.0454,464.019,157.338,31.1997,7.3154,130.28,1693.82,47.111,361.286,103.414,915.037,1632.96,76.1579,35.1919,1194.58,839.006,2207.88,123.734,46.0985,92.6518,251.981,299.785,1434.84,energy,6.6677,16.5762,2025.6,37.7924,7.4483,440.58,43.5644,23.0733,7.6275,78.9012,1556.13,45.1618,362.885,75.8406,676.727,1347.93,39.0555,0.4209,27.5794,31.1839,1578.4,6.2227,4.3875,2.9882,69.2782,16.5493,23.0819,0.175282,0.028948,0.019542,0.04656,0.015097
5370,kor,2004,obsict,136.709,53.1802,28.0781,674.122,272.358,437.066,619.152,118.834,10.6414,300.034,1166.83,59.0538,474.138,214.892,1926.36,6535.16,188.48,36.8045,6193.24,4722.29,1366.47,1384.78,728.084,1326.62,17102.3,1976.0,6022.19,obsict,6.3418,14.1124,163.988,69.8508,34.3567,414.988,171.434,87.8818,11.0954,181.708,1071.97,56.6105,476.236,157.596,1424.66,5394.44,96.6568,0.4402,142.984,175.516,976.878,69.6417,69.2971,42.7857,4702.02,109.083,96.8778,0.602018,0.02172,0.05036,0.088307,0.032315
5375,kwt,2004,energy,1.9147,2.2647,29435.7,11.8926,2.0332,0.998,2.3149,0.3896,0.529,2.4506,118.4,3.5681,7.0868,0.6634,4.1698,14.9464,8.6749,121.655,43.5203,146.666,479.503,14.7279,27.2852,6.0625,82.3011,45.4387,191.121,energy,0.0429,1.7246,27702.9,1.5405,0.1581,0.19,0.5083,0.027,0.0568,1.3076,72.8623,1.0638,3.1666,0.1929,0.5143,4.291,2.203,0.2592,0.055,1.3032,275.974,4.1565,0.4678,2.9678,2.839,0.9322,27.2912,0.675,0.807136,0.822163,0.842404,0.838747
