,iso3,year,sector_GMatrix,g_primaryagr,g_otherprim,g_energy,g_procfoods,g_bevtobacco,g_textiles,g_clothing,g_leather,g_lumber,g_paperpub,g_chemicals,g_nonmetmin,g_metals,g_fabmetals,g_transpequip,g_machinery,g_othermanuf,g_water,g_construction,g_distribution,g_transport,g_communcation,g_finance,g_insurance,g_obsict,g_oconsumer,g_oservices,sector_HMatrix,h_primaryagr,h_otherprim,h_energy,h_procfoods,h_bevtobacco,h_textiles,h_clothing,h_leather,h_lumber,h_paperpub,h_chemicals,h_nonmetmin,h_metals,h_fabmetals,h_transpequip,h_machinery,h_othermanuf,h_water,h_construction,h_distribution,h_transport,h_communcation,h_finance,h_insurance,h_obsict,h_oconsumer,h_oservices,DomVAshare,GXshare,DXshare,VXsharefwd,VXsharebwd
5506,lux,2004,oconsumer,0.0363,0.0253,0.0145,0.1889,0.4538,0.1727,0.0831,0.0655,0.0798,1.4069,1.1955,0.1856,1.1546,0.1659,0.5261,1.9393,0.0332,0.0067,2.0351,4.9667,1.3026,0.7378,5.2369,0.4807,11.7212,455.149,13.2302,oconsumer,0.0112,0.0216,0.0166,0.1026,0.2004,0.1506,0.1265,0.0549,0.079,1.213,1.1921,0.1712,1.1366,0.1527,0.2669,2.0339,0.0223,0.0018,0.0883,2.067,1.1246,0.6312,5.2843,0.4506,7.8037,244.485,0.9941,0.383776,0.013711,0.018676,0.017315,0.019756
5533,lva,2004,oconsumer,0.5777,1.2559,1.1826,2.3599,0.4892,0.385,0.3921,0.2243,2.4698,0.1812,0.3992,0.0533,0.205,0.2802,0.6211,0.7353,0.2923,0.2933,4.0383,6.9089,4.2534,0.4642,1.2185,0.1897,2.6835,224.802,18.058,oconsumer,0.1189,1.1024,0.1087,0.2757,0.1026,0.3264,0.2422,0.0379,2.4674,0.1375,0.4595,0.0657,0.221,0.2494,0.2646,0.4624,0.1507,0.007,0.0819,0.3181,3.1714,0.1068,0.7855,0.0948,1.1148,14.1188,0.2659,0.407894,0.00537,0.005895,0.008102,0.006552
5560,mar,2004,oconsumer,9.2816,3.039,0.0492,19.3699,0.4845,2.1286,5.1512,0.0723,0.6256,2.5537,8.9145,1.3524,2.4925,1.829,2.0667,35.2911,0.7759,0.0003,30.8327,12.1935,7.4821,3.1475,0.3762,1.7001,9.1426,265.816,175.43,oconsumer,1.4505,1.9559,0.0119,3.7031,0.0945,1.738,3.5495,0.0302,0.1959,0.7918,4.9089,0.6351,2.4505,0.2786,0.2585,14.8624,0.1715,0.0,0.0838,0.8447,4.8024,2.2511,0.1329,1.1854,5.44,36.6926,15.2404,0.456134,0.004308,0.004868,0.007704,0.004892
5587,mdg,2004,oconsumer,0.0027,0.0018,0.0018,0.0034,0.0021,0.0014,0.0015,0.0001,0.0001,0.0004,0.0004,0.0,0.0001,0.0001,0.0006,0.0009,0.0003,0.0,0.0031,0.0015,0.0023,0.001,0.0004,0.0002,0.001,4.7652,0.0022,oconsumer,0.001,0.0001,0.0017,0.0011,0.0,0.0012,0.0015,0.0,0.0001,0.0003,0.0001,0.0,0.0001,0.0,0.0006,0.0008,0.0001,0.0,0.0001,0.0014,0.0012,0.0001,0.0,0.0,0.0007,0.7361,0.0005,0.593702,0.000619,0.000852,0.000527,0.000651
5641,mlt,2004,oconsumer,0.0104,0.0051,0.0004,0.0185,0.0012,0.0026,0.0076,0.0011,0.0001,0.0102,0.0076,0.0011,0.0002,0.0008,0.0196,0.1147,0.0063,0.0033,0.0081,0.2726,0.282,0.7623,0.1246,0.0176,0.2046,171.721,1.1081,oconsumer,0.0008,0.0037,0.0,0.0088,0.0013,0.0027,0.0071,0.0011,0.0001,0.0089,0.0198,0.0005,0.0004,0.0007,0.0165,0.1404,0.0048,0.0006,0.0005,0.0996,0.2508,0.4428,0.0606,0.0191,0.1456,152.16,0.061,0.703561,0.03826,0.053263,0.051272,0.053793
5668,mng,2004,oconsumer,0.0376,0.0732,0.1487,0.0146,0.0009,0.0465,0.0232,0.0015,0.0006,0.0008,0.0008,0.0001,0.0499,0.0003,0.0007,0.0016,0.0004,0.0014,0.0493,0.0359,0.1686,0.0172,0.0023,0.0025,0.2633,2.7295,3.3525,oconsumer,0.009,0.0765,0.0176,0.0029,0.0001,0.0475,0.0247,0.0014,0.0005,0.0002,0.0006,0.0,0.0508,0.0002,0.0005,0.0013,0.0003,0.0002,0.0001,0.0041,0.1199,0.0048,0.0009,0.0013,0.1243,1.0272,0.1732,0.080883,0.005853,0.001386,0.002773,0.004952
5695,moz,2004,oconsumer,0.7926,1.1617,1.0473,0.4452,0.1234,0.042,0.0997,0.0388,0.3793,0.0115,0.1186,0.0325,2.7378,0.005,0.0936,0.162,0.0181,0.2306,2.6284,0.147,7.607,0.8177,0.6805,0.7536,0.1335,63.5099,2.3066,oconsumer,0.0961,0.1481,1.0128,0.1534,0.0007,0.0086,0.0053,0.0011,0.0177,0.0007,0.0311,0.0055,2.7432,0.005,0.0047,0.0204,0.0023,0.0038,0.0619,0.0364,2.2178,0.113,0.0306,0.0328,0.0757,3.1177,0.0371,0.481913,0.002669,0.002774,0.00533,0.002508
5722,mus,2004,oconsumer,0.2283,0.0194,2.8194,1.1198,0.012,0.0189,1.2121,0.001,0.0008,0.0161,0.0376,0.0073,0.009,0.002,0.0066,0.0259,0.1074,0.0563,0.2736,9.1757,16.1108,7.5019,0.6468,0.5217,10.6052,63.9657,10.832,oconsumer,0.0432,0.0022,2.5992,0.7154,0.0014,0.0181,1.082,0.0007,0.0008,0.0066,0.0145,0.0045,0.0073,0.0008,0.0015,0.0169,0.0689,0.0076,0.0026,5.8318,12.294,1.4996,0.1438,0.1164,3.5179,26.2876,0.735,0.800164,0.00811,0.014961,0.02188,0.011448
5749,mwi,2004,oconsumer,4.4466,0.5422,5.9955,0.6327,3.6578,0.2338,0.6738,0.0541,0.1994,0.6555,0.2429,0.0081,0.1703,0.3922,0.1745,0.2242,0.0492,0.1097,0.0127,2.6274,0.5095,0.1504,0.5249,0.607,0.0285,1.949,1.1042,oconsumer,1.4851,0.0105,5.9849,0.4476,0.0183,0.1056,0.3724,0.0022,0.031,0.1297,0.1262,0.0076,0.0253,0.0155,0.0388,0.0972,0.0092,0.0013,0.0011,0.0012,0.2737,0.0043,0.0133,0.0157,0.0038,0.1451,0.0083,0.591096,0.000307,0.000393,0.015926,0.000292
5776,mys,2004,oconsumer,0.3835,0.4426,8.0688,6.2553,2.2889,1.1886,0.7056,0.164,3.4987,0.8922,12.0811,0.7542,2.4637,1.076,3.9792,44.5839,0.8098,0.3575,6.0916,9.0867,27.6329,35.5172,2.8088,13.6212,15.5435,6352.53,9.0951,oconsumer,0.2062,0.2994,6.4409,5.0653,1.2307,1.1396,0.6635,0.1527,3.4683,0.5364,11.4464,0.7284,2.4665,0.9297,1.6093,43.5252,0.7743,0.0668,0.9402,1.4205,23.0344,12.2381,0.7809,4.2524,11.1264,1148.78,1.1058,0.418738,0.016377,0.027758,0.015282,0.022476
5803,nam,2004,oconsumer,0.0967,0.3653,0.0018,1.7214,1.3748,0.6893,0.185,0.0302,0.0823,0.2404,0.6428,0.0906,0.208,0.0533,0.3182,0.4021,0.0648,0.0555,1.3441,0.1444,0.4966,0.1259,0.4097,0.4338,0.2426,134.585,3.1399,oconsumer,0.0386,0.3679,0.0014,1.1115,0.2539,0.3144,0.1413,0.0225,0.0539,0.2272,0.4658,0.0625,0.1778,0.0419,0.1535,0.1612,0.0354,0.0054,0.006,0.0196,0.3025,0.0237,0.0498,0.0489,0.0286,36.1263,0.0809,0.25176,0.04649,0.031715,0.01808,0.046649
5830,nga,2004,oconsumer,0.183,8.7434,0.3609,0.1027,0.004,0.0023,0.0024,0.0019,0.0336,0.0042,0.0095,0.0193,0.0277,0.0019,0.0485,0.0076,0.0123,0.0079,0.0254,0.076,0.0224,0.0086,0.013,0.012,0.1119,958.481,0.0875,oconsumer,0.003,0.4169,0.3462,0.0022,0.0,0.0006,0.0,0.0014,0.0064,0.0003,0.0026,0.0048,0.0236,0.0011,0.0107,0.0013,0.0007,0.0,0.0001,0.0092,0.0113,0.0001,0.0001,0.0002,0.0859,8.7389,0.0002,0.905264,0.000256,0.000279,0.00028,0.00027
5857,nic,2004,oconsumer,0.5456,0.0795,0.0396,1.3335,0.4385,0.1721,0.5663,0.0279,0.1103,0.0349,0.1741,0.0242,0.0979,0.0102,0.0655,0.3782,0.004,0.1003,0.3418,0.6823,0.4502,0.7722,0.1757,0.3348,0.5844,143.994,0.776,oconsumer,0.2372,0.0224,0.0119,0.5123,0.0717,0.1397,0.5198,0.0105,0.0214,0.0069,0.063,0.0182,0.0967,0.0043,0.0063,0.2523,0.0019,0.004,0.0002,0.0331,0.1669,0.2877,0.0166,0.1122,0.0283,16.2987,0.0646,0.81545,0.011087,0.024334,0.015529,0.014592
5911,nor,2004,oconsumer,1.304,4.4425,48.2697,17.6962,0.7831,1.1249,0.7111,0.1653,2.1469,29.7915,8.6852,0.9849,6.9888,1.8636,19.7827,15.0781,2.8324,1.4313,54.179,104.939,75.4873,9.9318,17.3064,21.4141,86.4393,4728.8,239.07,oconsumer,0.0917,3.891,51.5688,7.1775,0.1639,0.4282,0.2038,0.1116,1.5373,15.3072,6.793,0.5169,6.9311,1.0923,7.2618,9.9219,0.8163,0.0224,0.3733,3.3469,46.06,1.1903,1.8383,3.7473,32.1195,315.109,2.0273,0.622239,0.004805,0.005652,0.006197,0.005079
5938,npl,2004,oconsumer,0.5598,0.2493,0.5232,0.1112,0.0139,0.1827,0.1732,0.0111,0.0811,0.0654,0.0736,0.0258,0.1197,0.041,0.017,0.0293,0.0907,0.0648,57.5977,0.8207,0.6352,0.8235,0.2197,0.2105,0.1498,191.452,1.4119,oconsumer,0.0141,0.0183,0.0518,0.0172,0.0058,0.1767,0.1978,0.0034,0.0129,0.0304,0.0716,0.0016,0.0601,0.0053,0.0006,0.0049,0.0412,0.0013,1.1479,0.0419,0.1711,0.1015,0.2034,0.0069,0.1012,21.7151,0.1174,0.413956,0.043255,0.049421,0.028334,0.052917
5992,omn,2004,oconsumer,0.1794,0.0696,1.684,0.7234,0.0976,0.0546,0.338,0.0486,0.0256,0.1731,0.4021,0.052,0.2844,0.0157,0.9198,1.7331,0.7461,1.4665,28.2034,12.4076,34.9227,2.7652,2.2218,0.1094,7.1287,134.776,15.0078,oconsumer,0.0327,0.0476,1.6083,0.5324,0.0844,0.0436,0.2908,0.0283,0.0193,0.0408,0.2053,0.0339,0.205,0.0041,0.3501,1.0791,0.3673,0.0128,0.0547,0.3307,15.5617,0.1857,0.0849,0.0343,0.2766,12.0099,0.2042,0.48933,0.001635,0.001025,0.00257,0.001342
6019,pak,2004,oconsumer,3.8081,0.1007,0.2446,1.8031,0.548,2.9464,0.8384,0.1485,0.0272,0.0051,0.2813,0.1238,0.0424,0.0337,0.3299,0.5856,0.1575,0.0159,0.7934,0.3595,39.0562,0.1251,0.0041,0.0165,0.2259,3267.91,18.485,oconsumer,0.0736,0.0126,0.0307,0.2013,0.0145,1.9712,0.6709,0.0884,0.0058,0.0047,0.0701,0.013,0.0223,0.0333,0.0941,0.1162,0.0843,0.0,0.0026,0.0043,4.8037,0.0233,0.0022,0.0007,0.0503,16.6083,1.1621,0.548573,0.001783,0.003122,0.001975,0.001901
6046,pan,2004,oconsumer,0.6806,0.3029,0.0943,3.7129,0.1841,0.1063,1.2931,0.4743,0.0692,0.1647,0.4944,0.026,0.1092,0.0459,0.396,0.255,0.1012,0.025,10.6984,2.1086,0.7963,2.0102,3.3064,5.3462,3.0672,456.008,32.1172,oconsumer,0.4091,0.1371,0.0067,0.4731,0.0304,0.0373,0.153,0.0712,0.0209,0.0511,0.2789,0.0107,0.1064,0.0272,0.0302,0.0356,0.0217,0.0013,0.0073,0.283,0.733,0.9638,1.0345,0.9172,0.9075,74.6662,1.0549,0.60885,0.03099,0.047447,0.03937,0.043496
6100,phl,2004,oconsumer,0.7104,0.8203,0.4004,2.4469,0.6066,0.1377,0.4683,0.0479,0.1227,0.039,0.6544,0.0583,0.2559,0.0314,1.2523,70.0051,0.3475,0.0947,3.0373,8.4285,7.0096,1.5251,8.1635,1.0725,20.5091,1530.28,43.8643,oconsumer,0.2076,0.1594,0.0594,0.3651,0.0684,0.1037,0.3015,0.0264,0.118,0.0194,0.3129,0.0486,0.2593,0.0282,0.5299,66.7927,0.1382,0.0022,0.0351,0.2045,2.3712,0.347,0.2923,0.062,6.7286,109.316,0.3941,0.545237,0.003715,0.006,0.006921,0.005367
6154,prt,2004,oconsumer,2.2513,1.1792,-1.211,12.7312,7.6076,4.8674,5.3339,2.6981,2.5209,8.7219,8.4089,1.7215,0.7667,1.4388,6.3614,14.6018,2.6776,1.0957,36.2823,121.373,16.5988,50.062,16.3203,5.9537,229.992,3708.07,456.112,oconsumer,0.3977,0.5607,0.759,2.7479,1.9422,4.1209,2.2933,1.7392,2.5223,5.4538,7.0555,1.6576,0.8396,1.2576,5.6521,10.9097,0.445,0.0626,0.5363,9.8767,9.6688,9.1252,1.6902,1.2524,29.4154,665.584,8.5005,0.599953,0.020475,0.035321,0.023713,0.027457
6181,pry,2004,oconsumer,7.6467,0.547,39.0704,10.518,2.2559,0.6681,1.722,1.4076,1.2265,0.8442,3.8901,0.4758,0.2938,1.0546,1.125,1.2849,2.1101,0.2275,5.8849,3.6215,1.4432,0.6002,0.3268,0.862,1.4495,161.01,3.8023,oconsumer,5.9089,0.0285,36.0367,4.4593,0.1616,0.1736,0.2053,0.7973,0.6582,0.047,1.0626,0.0647,0.2937,0.0165,0.0295,0.1914,0.053,0.0043,0.0172,1.9758,0.6668,0.192,0.1265,0.6209,1.1633,8.8711,0.1874,0.479311,0.004325,0.003894,0.019868,0.003534
6208,qat,2004,oconsumer,0.0992,0.0266,19.7062,0.4446,0.1258,0.0209,0.2505,0.0252,0.0038,0.2551,2.983,0.0409,0.508,0.0322,2.6604,1.4329,2.7147,2.2231,60.5208,13.372,40.9502,3.0723,4.2847,0.512,24.0101,125.839,20.0172,oconsumer,0.0189,0.0195,19.3504,0.0244,0.0086,0.0069,0.176,0.0042,0.0017,0.098,2.5877,0.0054,0.3391,0.0045,0.8402,0.8046,1.7441,0.0174,0.451,1.4806,23.1463,0.3902,0.6892,0.3838,10.3502,27.9071,0.4002,0.53736,0.002655,0.00247,0.005859,0.002647
6235,rou,2004,oconsumer,0.0921,0.0068,0.2026,0.2628,-0.006,0.0228,0.0848,0.035,0.0541,0.015,0.1139,0.0156,0.106,0.02,0.1154,0.1738,0.0276,0.0039,0.247,0.2545,0.2299,0.0694,0.0417,0.0034,0.7321,61.8968,0.4534,oconsumer,0.0049,0.0059,0.0683,0.008,0.0013,0.0264,0.0879,0.0374,0.0548,0.008,0.0995,0.0127,0.112,0.0167,0.06,0.1432,0.0102,0.0,0.0031,0.0057,0.0949,0.0168,0.0064,0.0037,0.0692,52.8703,0.003,0.234937,0.008165,0.005438,0.003094,0.008152
6262,rus,2004,oconsumer,4.6628,2.6922,31.8853,10.5811,1.3841,0.7355,0.8332,0.7665,1.7985,1.9709,5.4152,0.2556,10.2586,1.808,3.5687,4.3621,0.7317,0.8959,16.8226,21.0098,16.1343,5.7935,0.9021,1.759,15.8194,1901.39,70.4325,oconsumer,0.2383,2.7605,40.6531,1.2854,0.162,0.6231,0.2093,0.2462,1.2046,1.4437,4.812,0.2005,10.8346,1.0565,1.6461,1.2605,0.3585,0.0099,0.3762,0.3076,6.1011,0.8027,0.1586,0.4144,2.9645,125.592,0.3364,0.284306,0.002086,0.001686,0.001129,0.001946
6289,rwa,2004,oconsumer,0.0028,0.0006,0.0997,0.0012,0.0016,0.0002,0.0003,0.0001,0.0,0.0001,0.0015,0.0004,0.0003,0.0001,0.0004,0.0009,0.0004,0.0002,0.0018,0.0004,0.0017,0.0003,0.0,0.0,0.0002,17.5829,0.0093,oconsumer,0.0003,0.0002,0.0923,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0002,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0,2.0052,0.0011,0.757452,0.007057,0.011337,0.008558,0.009469
6316,sau,2004,oconsumer,2.1507,0.184,44.3202,4.9446,1.6439,0.3223,1.3034,0.387,0.133,2.768,10.945,1.2099,2.5231,0.6643,43.8306,17.8883,10.0444,5.6168,301.029,99.0846,112.335,18.7378,26.7445,2.3868,66.5016,530.994,84.3464,oconsumer,0.1405,0.1245,41.4545,0.604,0.1213,0.1376,0.0388,0.1167,0.0232,1.1609,7.6017,0.13,1.0209,0.2222,2.245,4.1238,1.3836,0.0266,2.1837,3.2809,30.645,1.529,1.4975,1.491,21.9905,84.7916,0.8929,0.413615,0.001516,0.000941,0.001818,0.0011
6343,sen,2004,oconsumer,0.1314,1.2903,0.2273,2.5954,0.5049,0.3349,0.7175,0.0013,1.2941,0.1069,1.4868,0.2635,0.1662,0.0382,0.3175,0.3995,0.0723,0.0004,1.6766,3.7007,2.254,1.9023,0.0967,0.1229,0.2594,202.836,4.8731,oconsumer,0.0115,0.4082,0.0554,0.7678,0.058,0.145,0.0276,0.0013,0.0802,0.0693,1.1078,0.1441,0.1615,0.0243,0.101,0.1521,0.0313,0.0,0.1169,0.1307,0.852,0.901,0.0246,0.0517,0.1793,17.1671,0.2336,0.773344,0.012044,0.018262,0.018162,0.014802
6424,svk,2004,oconsumer,1.0705,0.4571,1.9939,10.5925,1.1968,0.7997,1.1063,0.5792,5.164,4.1233,4.5291,1.2919,6.5395,2.3059,7.9026,13.7824,1.6177,0.6026,17.7491,13.875,11.021,0.8781,1.3544,0.7679,27.5693,830.93,39.7471,oconsumer,0.3103,0.3117,2.1453,1.1985,1.0172,0.7183,1.0797,0.4665,4.6308,3.188,3.7967,1.0457,6.8671,2.2914,7.5936,11.45,0.7402,0.0155,0.2198,1.2792,6.6295,0.1259,0.1584,0.0648,3.471,119.96,0.2437,0.473928,0.006789,0.011413,0.010544,0.010177
6451,svn,2004,oconsumer,0.7941,1.4542,1.5519,3.1776,0.1646,1.0585,3.2595,2.9501,17.6858,5.5988,7.6782,0.9676,2.4692,2.6493,12.4124,26.8967,3.3505,0.0798,13.574,12.9505,5.8843,1.6008,5.0706,1.1094,20.028,523.175,27.0813,oconsumer,0.1287,0.5055,1.0237,0.6088,0.2917,1.0037,1.355,2.4807,17.9616,5.069,7.8234,0.9425,2.5651,2.4105,9.6169,21.9952,1.2178,0.007,0.2387,1.4027,4.3892,0.4052,0.5252,0.1919,3.6715,104.964,0.3254,0.451705,0.011569,0.016596,0.017485,0.014643
6478,swe,2004,oconsumer,2.0984,2.5434,-1.8128,27.4171,8.7414,3.3294,0.9175,0.6628,11.7635,123.132,51.4501,2.9711,14.8535,12.1009,99.3788,169.771,8.087,0.0041,63.3395,136.523,123.927,50.1775,27.2439,13.7272,549.405,4103.48,327.979,oconsumer,0.5767,2.2977,3.9768,6.4757,2.2372,3.0965,1.539,0.8172,11.8827,108.68,50.1683,2.6064,15.3043,10.0603,70.1133,142.31,2.4827,0.0004,1.8827,32.1596,64.7583,15.4307,4.6975,4.6342,97.8789,273.251,1.3306,0.474824,0.003616,0.005283,0.008821,0.004356
6505,tgo,2004,oconsumer,0.006,0.0035,0.0017,0.0065,0.001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0019,0.0038,0.0016,0.0002,0.0,0.0007,0.0007,0.0009,0.0067,0.0021,0.006,0.0093,0.0006,0.0004,0.0474,20.1659,0.0981,oconsumer,0.0017,0.0021,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0002,0.0,0.0011,0.0039,0.0018,0.0002,0.0,0.0002,0.0002,0.0,0.0,0.0001,0.0018,0.0024,0.0,0.0001,0.0424,0.6248,0.0088,0.676642,0.001388,0.00218,0.001577,0.001558
6559,tun,2004,oconsumer,0.0006,0.0002,0.0001,0.0008,0.0002,0.0004,0.001,0.0003,0.0002,0.0001,0.0005,0.0,0.0001,0.0,0.0002,0.0007,0.0001,0.0,0.0008,0.0011,0.001,0.0001,0.0002,0.0,0.0009,6.8527,0.0024,oconsumer,0.0001,0.0001,0.0001,0.0003,0.0,0.0003,0.0009,0.0002,0.0001,0.0,0.0003,0.0,0.0,0.0,0.0001,0.0006,0.0,0.0,0.0,0.0002,0.0007,0.0,0.0,0.0,0.0003,1.8582,0.0001,0.040545,0.003428,0.000444,0.000238,0.002456
6640,tza,2004,oconsumer,0.0312,3.5696,0.0061,1.3215,0.0215,0.0017,0.0022,0.0005,0.0665,0.001,0.0173,0.0198,0.0199,0.0016,0.0196,0.0219,0.0556,0.0007,0.4641,0.0361,0.0052,0.001,0.0001,0.0005,0.0072,59.4576,2.4806,oconsumer,0.0067,1.6845,0.0001,0.2476,0.0013,0.0016,0.0008,0.0002,0.0322,0.0004,0.0076,0.0087,0.0179,0.0004,0.0036,0.005,0.0405,0.0001,0.0037,0.0044,0.0042,0.0007,0.0,0.0005,0.0053,24.8769,0.1054,0.516789,0.019356,0.017841,0.01315,0.017604
6667,uga,2004,oconsumer,0.0633,0.0106,1.1479,0.3299,0.1445,0.0061,0.0071,0.002,0.0029,0.0248,0.0849,0.0029,0.0737,0.001,0.019,0.031,0.0037,0.0163,0.2893,0.147,0.0553,0.067,0.0088,0.0089,0.0105,144.653,1.0732,oconsumer,0.0195,0.0006,1.1411,0.0744,0.0027,0.0062,0.0014,0.0005,0.0011,0.0041,0.0183,0.0011,0.0809,0.0017,0.0019,0.0088,0.0045,0.0007,0.0011,0.0094,0.0197,0.0119,0.0046,0.0066,0.002,16.6846,0.0372,0.663897,0.013798,0.016774,0.01236,0.014994
6694,ukr,2004,oconsumer,2.7025,1.8072,31.2361,5.8356,1.497,0.2779,0.5536,0.2525,0.8041,0.5069,5.0015,0.5739,13.762,0.5935,2.2846,4.1161,0.5703,0.166,5.4245,4.7417,10.2986,0.8206,0.015,0.0267,2.5532,185.625,37.4798,oconsumer,1.1448,1.7544,7.694,3.5468,0.6101,0.228,0.4934,0.2125,0.7911,0.4641,4.811,0.5283,13.9199,0.5989,1.8785,3.344,0.3118,0.0295,0.0675,0.7107,9.3412,0.2445,0.0281,0.0286,1.0456,68.2208,2.1604,0.396629,0.003747,0.008671,0.005431,0.004406
6721,ury,2004,oconsumer,1.2045,0.206,0.4231,11.0624,4.7302,0.723,1.2275,1.2683,0.1478,0.93,2.5772,0.1132,0.0692,0.0895,0.2156,0.4216,0.4892,0.1243,1.7712,25.1587,3.4634,3.967,0.0437,1.8059,2.0101,445.385,18.9026,oconsumer,0.9227,0.1606,0.1905,6.8268,1.4823,0.5875,0.3586,1.1383,0.1478,0.4427,2.198,0.1007,0.0683,0.018,0.1413,0.1872,0.039,0.0049,0.0017,0.8964,2.0252,0.5926,0.3152,0.2653,1.0029,49.2061,0.4961,0.663039,0.016259,0.029264,0.024453,0.021854
6775,ven,2004,oconsumer,2.3468,2.7484,23.4041,19.9498,11.005,1.0073,16.96,2.182,0.3787,2.1182,16.3739,0.6131,4.6015,1.098,12.6942,2.8347,2.0489,1.3808,15.5357,45.6013,5.7208,10.5494,0.2626,0.899,27.4069,1254.34,64.2644,oconsumer,0.1583,1.7782,22.8763,0.7811,0.9203,0.1405,0.228,0.1068,0.1037,0.149,7.4321,0.4793,4.6347,0.3985,1.815,0.5554,0.0604,0.0106,0.0044,0.3951,1.0775,0.4938,0.024,0.0316,2.3735,31.885,0.5052,0.680729,0.001127,0.001368,0.002117,0.001133
6802,vnm,2004,oconsumer,0.4807,0.2763,0.5676,0.9566,1.6891,0.2876,0.6369,0.4805,0.2372,0.051,0.4896,0.0496,0.0213,0.023,0.0634,0.2245,0.06,0.0006,2.5593,1.2467,0.1794,0.0797,0.0804,0.035,1.2114,304.229,10.8216,oconsumer,0.2165,0.0825,0.4855,0.4773,0.0695,0.2443,0.5991,0.479,0.2345,0.0141,0.2781,0.0396,0.0149,0.0189,0.0187,0.2029,0.0504,0.0001,0.0432,0.1146,0.101,0.0287,0.048,0.0301,1.0948,94.0636,0.6219,0.54628,0.005152,0.009217,0.006117,0.00744
6856,zmb,2004,oconsumer,0.0512,0.5428,0.0717,0.6109,0.0134,0.0611,0.1357,0.0262,0.0076,0.0219,0.0108,0.004,0.5964,0.0024,0.0037,0.0158,0.0021,0.0003,0.2716,0.0136,0.0114,0.0019,0.0012,0.0091,1.4566,17.8323,6.1538,oconsumer,0.0217,0.1343,0.0101,0.04,0.0005,0.026,0.0113,0.0073,0.0064,0.0179,0.0094,0.004,0.5983,0.0024,0.0013,0.0116,0.0019,0.0,0.0001,0.001,0.0093,0.0008,0.0005,0.0086,0.1911,3.3474,0.4124,0.809978,0.001755,0.008183,0.003124,0.002225
6883,zwe,2004,oconsumer,2.3766,0.057,0.0672,0.6962,0.17,0.0934,0.1258,0.0456,0.0986,0.1079,0.0128,0.0087,0.1114,0.0117,0.0606,0.0501,0.0236,0.0019,0.0282,0.089,0.0292,0.02,0.0173,0.0208,0.0596,79.534,0.2122,oconsumer,1.9388,0.0572,0.0023,0.2035,0.0497,0.0289,0.0168,0.019,0.0466,0.0391,0.0136,0.0079,0.1182,0.0103,0.0077,0.0183,0.0085,0.0001,0.0014,0.0052,0.016,0.0029,0.0026,0.0043,0.0145,5.9874,0.0033,0.429048,0.005933,0.00761,0.005716,0.006822
6910,alb,2007,oconsumer,3.5501,1.8769,0.3671,3.9336,0.157,2.4595,2.3435,4.0096,1.5625,1.5844,0.176,0.6404,0.4789,2.7622,0.1806,0.8417,0.0981,0.0172,22.0865,26.2792,11.1998,4.7731,1.726,3.3592,13.2144,66.8643,5.3327,oconsumer,0.2196,1.3397,0.0671,0.2367,0.0366,1.3257,1.9524,3.4532,0.4896,0.4586,0.0731,0.2764,0.479,0.7376,0.069,0.5374,0.0496,0.0019,0.1407,3.0489,7.3813,2.01619,0.9299,1.0476,3.4342,36.3624,0.2005,0.364108,0.033097,0.027058,0.034129,0.03534
6937,are,2007,oconsumer,3.2953,1.9081,87.661,6.3697,1.0128,0.6009,2.1398,0.5883,0.2183,5.3962,18.8151,1.0551,6.5579,0.5683,25.6152,48.6752,29.4929,17.9578,300.443,282.631,389.376,40.219,67.0299,4.5187,175.092,1675.77,57.0057,oconsumer,0.3716,1.7759,83.4451,3.0147,0.3546,0.3457,0.7215,0.121,0.1181,2.863,3.9848,0.393,5.284,0.2773,9.5591,35.0882,21.1057,0.1295,3.1116,11.1257,136.944,2.55215,5.4521,2.3246,81.4607,149.195,1.4717,0.507111,0.002595,0.00234,0.007339,0.002816
6964,arg,2007,oconsumer,112.318,5.6635,177.543,488.063,106.193,4.5475,20.0032,25.078,15.1421,26.566,109.651,4.8891,78.7458,4.2755,47.2784,62.7421,24.6585,20.8604,195.37,400.077,315.587,132.353,29.4535,44.8482,328.671,7932.22,889.193,oconsumer,109.395,6.11,291.749,278.486,22.5892,2.504,1.4511,11.0881,4.9185,10.4873,74.1038,3.4602,53.1645,3.6138,33.6062,24.407,0.8945,0.5542,0.4154,11.9294,108.516,17.0044,1.7062,1.6859,108.05,701.309,10.4069,0.709384,0.014737,0.028697,0.036558,0.016115
6991,arm,2007,oconsumer,0.0027,0.0009,0.0006,0.0127,0.0032,0.0002,0.0003,0.0,0.0004,0.0003,0.0001,0.0011,0.0021,0.0004,0.0004,0.0017,0.0022,0.0004,0.0885,0.0565,0.0114,0.0233,0.0005,0.0007,0.0579,1.7863,0.1746,oconsumer,0.0001,0.0006,0.0001,0.0004,0.0005,0.0001,0.0002,0.0,0.0001,0.0001,0.0,0.0009,0.002,0.0,0.0002,0.0013,0.0019,0.0,0.0008,0.0036,0.0076,0.006223,0.0001,0.0002,0.0439,0.9916,0.0058,0.131792,0.004619,0.001675,0.001098,0.003989
